tid,id,number,title,length,artist,album,year,language
86523,2832188MB-01,2,Winterpeg - You Are What You Eat,2.283,Hümburgers,,'07,English
86524,1490228MB-01,7,Upside Down - One Shot 1980,4.126,Diana Ross,,'05,English
86525,725956MB-01,1,Die Hände zum Himmel,2.957,Kolibris,Hände zumHimmel,'00,German
86526,59062713MB-01,3,Let It Snow! Let It Snow! Let It Snow! - Christmas Memories … Are Made of This (disc 1),1.95,Dean Martin,,'04,English
86527,65790620MB-01,16,Knujka Superczujka - 39 I Pół Sezon 2,1.533,Łukasz Targosz,,,Polish
86528,53829018MB-01,3,In the Mist - Silent Woods,,Annorkoth,,'11,English
86529,10261419MB-01,4,Sinfonia Antartica (Symphony No. 7): IV. Intermezzo: Andante sostenuto - Sinfonia Antartica / The Wasps,5.534,Ralph Vaughan Williams,,,English
86530,4880934MB-01,7,Cat & Bird,2.683,Anna Coddington,Cat & Bird,'11,English
86531,43639620MB-01,8,Наташа - Мамонов и Алексей,4.0,Звуки Му,,'92,Russian
86532,240333MB-01,4,Piano Concerto No. 2 in C minor - Rachmaninoff for Romance,10.367,Сергей Васильевич Рахманинов,,,
86533,4680697MB-01,6,"Three Sisters, First Sequence: Irina - No. 6: Ya ne lyublyu i boyus' etogo vasego Solyonogo (Irina, Tuzenbach, The Doctor, Soliony)",8.47,Peter Eötvös,Three Sisters,'99,Russan
86534,5969011MB-01,16,These Boots Were Made for Walking - Triple J: Like a Version Anthology: Best of Volumes 1–5,2.09,Little Birdy,,'12,English
86535,5371146MB-01,14,"Symphony No. 8: Part II. ""Gerettet Gerettet ist das edle Glied (Chor der Engel) / ""Hände verschlinget euch"" (Chor seliger Knaben) - Symphony No. 8 in E-flat major, ""Symphony of a Thousand"" (Opernhaus- und Museumsorchester Frankfurt feat. conductor: Michael Gielen)",1.25,Gustav Mahler,,'92,[Multiplle languages]
86536,6456685MB-01,9,"Baby-sister song. - Alato: ""ef - a fairy tale of thet wo."" ORIGINAL SOUNDTRACK",1.067,Tenmon AND Eiichiro Yanagi,,'08,English
86537,18239817MB-01,1,Combustión (incendio) - Sirocos,1.532,Manolo García,,'05,Spanish
86538,60209514MB-01,7,Live at the Witch Trials,0.862,Fall,Live at the Witch Trials,'04,English
86539,9503621MB-01,16,In a Lifetime - Emperors of  Soul,3.195,Temptations,,,English
86540,1690115MB-01,9,"L. -  Wit, Do't Giv   Girls",3.65,Fascinating Aïda,,,English
86541,5983032MB-01,10,Rocky Holler Canon (Reprise) - Metatasking,,Hopeful Monser,,'08,English
86542,3545242MB-01,12,The Last Train Home (Grand Central Station) - The Conquest,,All LeftO ut,,'07,English
86543,6667651MB-01,A4,Keltainen paviljonki - Humppaa,,Matti Louhivuori,,'62,Finnish
86544,4858230MB-01,2,Trebol Clan 1 - Fatal Fanatssy,2.433,DJ Joe,,,Spanish
86545,2299572MB-01,5,Oh ma Cannellou - Triangle,3.505,Lydie Auvray,,'01,[Multiple languages]
86546,15274812MB-01,11,"La Bamba - Que si, Que no",3.25,Jody Bernal,,'00,Spanish
86547,33094222MB-01,8,Ashes of Babylon - The 8th Plague,9.65,Hybrid,,'08,English
86548,30018210MB-01,15,Smyrneiko minore [Greece] - Black Mirror: Reflections in Global Musics,3.483,Μαρίκα Παπαγκίκα,,'07,[Multiple languages]
86549,7191945MB-01,20,Kom hit om du törs - Svenska favoriter,2.024,Anita Lindblom,,'94,Swedish
86550,7016300MB-01,B2,My Kingdom - Dead Cities,5.785,Future Sound of London,,'96,English
86551,57012419MB-01,12,Here Comes the Hotstepper - The Very Best of Pure Dancehall,3.738,Ini Kamoze,,' 03,English
86552,53487813MB-01,2,March (From Serenade for Wind Cello and Bass in D minor) - Morning March,3.337,Antonín Dvořák,,,
86553,5391879MB-01,3,"Adolph Eichmann, Part 2 /The Thomas Merton Poem / Christ & Moses / Legalization of Pot / Hillbillies / Judy Garland's Farewell - Live at the Curran Theater",24.05,Lenny Bruce,,'99,English
86554,5568449MB-01,2,¿qué Podés Dar? - Despierta,3.017,Las Pelotas,,,
86555,59732813MB-01,2,青春 レインボウ - NEXT MY SELF,,真野恵里菜,,'12,Japanese
86556,7008281MB-01,3,Bloody Flamenco - Blanat,4.491,Nino Ferrer,,'79,French
86557,3809967MB-01,4,Going Crazy - This Week,4.767,Jean Grae,,'04,English
86558,43881221MB-01,2,A Tale of Slaughtering - Back From The Goats... A GoatEborg Fairy Tale,3.183,Milking the Goatmachine,,'09,English
86559,40862215MB-01,6,Life Gets Beautiful - Milk the Bee,,Break and Repai- Method,,,English
86560,18941016MB-01,10,Моргалы~аналы - Zbornikъ,1.1,Urat sakidogi,,'00,Russian
86561,12658021MB-01,11,"Old, Old Germany - Die großen Hits",2.354,Drfi Deutscher,,'90,[Multiple languages]
86562,4041624MB-01,8,Anorexic Rodin - Send Away the Tigers,3.146,Manic Street Preachers,,'09,English
86563,5429115MB-01,8,"Prokofiev Symphony #1, Part 1 - The Young Lutheran's Guide to the Orchestra",5.968,Garrison Keillor,,,English
86564,10156115MB-01,15,Fer ien auf dem Booonhof - Gehe hin und Meerrettich (Aloneunderholder),6.199,Willy_Astor,,'01,German
86565,4858239MB-01,11,Franky Boy - Fatal Fantassy,3.133,DJ Joe,,,Spanish
86566,4015535MB-01,8,Spirit Youth,3.967,Depreciation_Guild,Spirit Youth,'10,English
86567,19380613MB-01,2,This Could Be the Night - Life Will Be the Death of Me (disc 2),3.263,Ordinary Boys,,'05,English
86568,13078015MB-01,25,Contrabando y traición - La Serie de los 20 éxitos,2.865,Banda El Recodo,,,Spanish
86569,9761717MB-01,10,My Soul Is Anchored - Judy Jacobs Live,7.66,Judy Jacobs,,,English
86570,37847814MB-01,6,Top Priority (3) - Virtual Classics,0.483,F Monkman,,,English
86571,38954117MB-01,4,Vision in the Sky,3.7,Steven Gores,Vision in the Sky,,English
86572,45929216MB-01,22,What Is This Thing Called Love? -  The Complete Clef/Mercury Studio Recordings of the Oscar Peterson Trio (1951–1953),3.183,Oscar Peterson Trio,,'08,English
86573,4398475MB-01,1,色與情 - 色放,,盧巧音,,'00,Chinese
86574,16833915MB-01,11,This Is Not America - Now That’s What I Call Music 5,3.917,David Bowie & Pat Metheny Group,,'85,English
86575,14263417MB-01,1,Kastha - 155.521.981.589.103,6.88,Temponauta,,'02,
86576,66951718MB-01,5,Please Come to Boston - 70's Pop Hits,4.149,Dave Loggis,,'01,English
86577,25009720MB-01,28,TSUBAKI-理解- - FAFNER in the Azure -NOW HERE- 〜蒼穹のファフナー BGM〜,1.983,斉藤恒芳,,'05,Japanese
86578,2432195MB-01,13,Eo sai - Una tarra ci hè,4.233,Filetta,,'94,Corsican
86579,1680108MB-01,7,Les Amants D'un Jour - Demonstration,,Sex Gang Children,,'00,Englishh
86580,41961218MB-01,4,You Can Tell a Man by How He Lifts His Hands - The Rifles EP,4.15,Lowly Knights,,'08,English
86581,40654122MB-01,15,Some Kind of a Gypsy - The Gypsy R-Evolution,3.065,Mad Manoush,,'08,English
86582,1987615MB-01,6,Passion Cultures-  Colors,8.683,Ornette Coleman,,,English
86583,667788MB-01,6,Yo No Tengo Pena - Mas Sabor,6.174,Ángel Canales,,,
86584,2605159MB-01,3,It Will Not Happen Here - Mount Pleasure,3.722,Moneybrother,,'07,English
86585,3157329MB-01,1,"Symphony No. 4, e-mollb, Op. 17: Andante, mesto con sentimento - Intégrale des symphonies",19.084,Николай Яковлевич Мясковский,,'07,[Multiple languages]
86586,63367219MB-01,9,Let’s Try Once Again - Simplement,3.65,Patrick Norman avec Judi Richards,,'04,French
86587,66647211MB-01,1,歴史は夜つくられる - オフコース・ボックス,4.267,オフコース,,'98,Japanese
86588,71878219MB-01,15,"A Lovely Night - The Great American Composers,V olume 1",5.526,"Julie Andrews, Ilka Chase, Kaye Ballard & Alice Ghostley",,'93,English
86589,5421456MB-01,8,40 & A Blunt - Hold It Down,3.295,EFX,,'95,English
86590,6752736MB-01,12,"She Wears Red Feathers - 1953 British Hit Parade: Britian's Greatest Hits, Volume 2",,Guy Mitchell,,'09,English
86591,54564312MB-01,B1,Phunction - Legends of the Nite 2,,Dzheimz,,'96,English
86592,6806MB-01,5,Frenesí - Mexico's Greatest Hits,2.65,Los Copacabana,,,Spanish
86593,2786617MB-01,4,Cinq Nocturnes : Nocturne No. 2 - L'Œuvre pour piano (France Clidat),1.712,Erik aStie,,'95,French
86594,66735414MB-01,3,Fruit Fly - Let Go,4.568,Nada Surf,,'02,English
86595,3952416MB-01,1,Anything Goes (With Ramona Davies) - Anything Goes / All Through the Night,3.15,Paul Whiteman & His Orchestra,,'34,English
86596,53296012MB-01,7,"Le Roi malgré lui : Acte I. Nº 6 Rondeau à deux voix ""Ah ! D'amour plus un mot"" (Alexina, Fritelli) - Le Roi malgré lui (Chœurs & Nouvel Orchestre Philharmoique de Radio France feat. conductor: Charles Dutoit)",2.7,Emmanuel Chabrier,,'92,French
86597,40890021MB-01,42,Lost in the Night (full mix) - Electronica,1.0,Christian Marsac,,'05,English
86598,17040813MB-01,2,"Bright Lights, Burnt City - No Love, No Hope",2.533,Dead Hearts,,'05,English
86599,36720521MB-01, 14,Seaside Village - The Spirit Engine 2: Original Soundtrack,1.983,Josh Whelchel,,'08,English
86600,1899874MB-01,3,Sweet Little Lucy - Hotshot,3.545,Hotshot,,'05,English
86601,5040413MB-01,17,Les Donneurs - Metaphysical Punk,,Medef Inna Babylone,,'09,French
86602,13781721MB-01,2,November - Introspection,4.969,Mythos,,'97,English
86603,52919916MB-01,8,Prince Caspian - Lullaby Versions of Phish,3.217,Twinkle Twinkle Little Rock Star,,,English
86604,52006810MB-01,5,Take Your Time (remix) - Heights of Perception,5.6,AC,,'09,English
86605,668023MB-01,1,Le Fond e tla Forme,4.697,Lofofora,Le Fond et la Forme,'05,French
86606,48585716MB-01,11,"285 (FEAT. YOUNG JEEZY & LUDACRIS) - TWITTER MUSIC, VOL. 3",2.95,Yung Berg,,'10,Egnlish
86607,34856910MB-01,6,Fear Leading Life - This Gentle Horror,5.683,This Gentle Horror,,'08,English
86608,1369315MB-01,4,And Through the Wire - Pavillion of Memories,,Peter Gabriel,,,English
86609,2478810MB-01,9,Bear Cat Crawl - The Art of Boogie Woogie,2.168,Joja Wendt,,'03,English
86610,3062919MB-01,28,16 - Sensation 2002: The Megamixes,1.279,Ard und Jorn,,'02,English
86611,53914218MB-01,5,"Ida - 1,2,3 Soleils: Taha, Khaled, Faudel in Concert",,Rachid Taha,,'05,
86612,64504120MB-01,8,交響曲第7番ホ長調(原典版) 第1楽章:アレグロ・モデラート - 銀河英雄伝説 CD-BOX 自由惑星同盟SIDE,2.267,ベルリン放送交響楽団,,'07,Japanese
86613,571492MB-01,11,Este Castigo (Balada) - The Mix,4.581,Monchy y Alexandra,,,Spanish
86614,3656006MB-01,6,Witchery - Strange Weeds,9.25,Tom Fahy,,'01,English
86615,13923816MB-01,2,Don't You Want Me (Hooj mix),5.92,Felix,Don't You Want Me,'92,English
86616,3036015MB-01,6,"Last Night in Soho - The Best of Dave Dee, Dozy, Beaky, Mick and Tich",3.482,"Dave Dee, Dozy, Beaky, Mick & Tich",,,English
86617,3095486MB-01,8,瘋了 - 記得憶蓮盛放,4.217,林憶蓮,,'96,Chinese
86618,42130916MB-01,20,Eine neue liebe ist wie ein neues leben - De grootste ambiancehits aller tijden,3.805,Jürgen Marcus,,'02,[Multiple languages]
86619,6188394MB-01,1,Bloody Hell - DC Recordings Presents Death Before Distemper,5.05,Emperor Machine,,'06,English
86620,54144713MB-01,2,Fresh - Magic,7.15,Bet On,,'08,English
86621,33493616MB-01,48,Visions of Alice - F.E..R. Soundtrack,0.8,Nathan Grigg,,,English
86622,1224443MB-01,1,Heroes - Parade of the Athletes,,Tiësto,,,English
86623,61780710MB-01,4,Lucky Lighter - Comfort/Distraction,3.397,Broadway Calls,,'13,
86624,51651818MB-01,10,Thankless Task - Another Grey Area,4.2,Graham Parker,,'82,English
86625,4513175MB-01,9,Atoladinha 909 (The Beatles X Tati Quebra Barraco) - Let it Baile,3.05,João Brasil,,,English
86626,2303081MB-01,7,Duci Juci - Hotel Menthol,2.633,Hungária,,'92,Hungarian
86627,20747622MB-01,1,紅く燃ゆる太陽,4.517,NEWS,紅く燃ゆる太陽,'04,Japanese
86628,12,12,Sonic Boom (Life's Too Short) (Yomanda remix) - Todo En 1: El Álbum,8.5,8.5,,'00,English
86629,25937021MB-01,3,"My My My - The Disco Boys, Volume 5",4.65,Armand van Helden,,'05,Enlish
86630,838019MB-01,14,"Sing My Song - Worship Tracks, Volume 1",2.501,Timothy James Meaney,,,English
86631,25851412MB-01,3,"I Will Follow Him - Baby Boomer Classics: Sixties, Volume 4",2.483,Peggy March,,'88,English
86632,3544310MB-01,3,My Foolish Friend (extended version) - Asides Besides,5.502,Talk Talk,,'98,English
86633,unk.,18,She's Not There - Crazy Drums/Crazy Drummer,4.0,Rod Argent & Jazz Experience,,'00,English
86634,33325622MB-01,18,LastDateInstrumentalFavorites:PopClassics,2.499,Floyd Cramer,,'98,English
86635,8501521MB-01,7,Piano: 'Tipperary' - Scoop,1.027,Pete Townshend,,'06,English
86636,6451584MB-01,3,Fast wie Champions League! - Teufelskicker - 19: Viel Wirbel um Schorschi!,4.497,Frauke Nahrgang,,'09,German
86637,52367314MB-01,2,"Spend, Spend, Spend - Mahalia (extended version)",3.1,Bible,,'86,English
86638,5722474MB-01,11,うしろゆびさされ組 - おニャン子クラブ大全集 for HiQualityCD 上・下巻 限定CD-BOX,3.15,うしろゆびさされ組,,'08,Japanese
86639,54958111MB-01,5,I've Got My Love to Keep Me Warm - Merry Christmas,n.a.,Toini & The Tomcats with Odd Rene Andersen,,'02,English
86640,458302MB-01,23,"Prélude No. 8 en Ut mineur, Op. 103 - 13 Nocturnes / Thème et variations / Ballade / 9 Préludes",1.179,Gabriel Fauré,,'96,French
86641,26590712MB-01,7,Casita iglú feliz - Pista cero,2.533,Jackson Souvenirs,,'04,Spanish
86642,5238384MB-01,7,In Memory - Leave a Whisper,4.067,Shinedown,,,Engliish
86643,26295119MB-01,4,Eye of the Storm - Thle Advent of Loss,4.5,Bereavement,,'07,English
86644,4778005MB-01,1,Almost Washed My Hair - Purling Hiss,,Purling Hiss,,'09,English
86645,3269390MB-01,5,Tristeza não Existe - Idéias,3.07,Eumir Deodato,,'03,Portuguese
86646,21885713MB-01,12,Out of the Darkness - The Collection,3.817,Bloodgood,,,English
86647,5426563MB-01,2,Music Box - Warrior Dubz,5.144,Benga,,'06,English
86648,41502411MB-01,17,Warm Spanish Arctic - Flowers on the Beach,0.5,Dabozee,,,English
86649,6290235MB-01,1,Elliminati,4.6,Tede,Elliminati,'13,Polish
86650,22642615MB-01,1,När får jag se dig igen,3.967,Erik,När får jag se dig igen,'96,Swedish
86651,65352112MB-01,23,In the Navy - Party Party: De après ski hits,0.868,Village People,,'02,[Multiple languages]
86652,42007513MB-01,7,Doctor Jekyll and Mr. Hyde - I miti musica: Ivan Graziani,4.717,Ivan Graziani,,'00,Italian
86653,38421817MB-01,9,Bóg się rodzi - Moje Betlejem - Kolędy Skaldowie,2.754,Skaldowie,,'05,Polish
86654,57299313MB-01,7,Intro - Something/Anything?,1.167,Todd Rundgren,,'89,English
86655,3056736MB-01,6,Ventres Jaunes - Au lit les mômes !,2.483,Au Lit Les Mômes !,,'05,French
86656,4707234MB-01,2,flu - bps,3.417,C418,,'07,
86657,63509211MB-01,3,We Be Clubbin' - Greatest Hits,4.774,unknown,,'01,null
86658,4096385MB-01,1,想い出の絵 - 北野武監督作品「アキレスと亀」オリジナル・サウンドトラック,,梶浦由記,,'08,Japanese
86659,5052519MB-01,1,One Night in Heaven - The Best of 100% Dance,3.424,M People,,'94,English
86660,5061314MB-01,4,Mashing Up Lucifer / Stone the Devil - Sunday Shining,3.95,Finley Quaye,,'97,English
86661,5735209MB-01,3,Private Caller - Bootlegs,4.583,Sondre Lercche,,'12,English
86662,1518299MB-01,6,Do You Know - Tha Dogg Pound Gangsta LP,4.527,Daz Dillinger,,'05,English
86663,3112122MB-01,2,2008 -i More Modern Short Stories From Hello Saferide,4.058,Hello Saferide,,'09,English
86664,69826515MB-01,B1,Final caja negra - Ruido blanco,5.679,Sodau Stereo,,'87,Spanish
86665,3794384MB-01,44,Impressions - Logomania,0.4,Udi Harpaz,,,English
86666,11856812MB-01,10,Work Me Over - The Best of Claudja Barry: Dancin' Fever,5.444,Claudja Barry,,,English
86667,13036410MB-01,4,Breathing Under Water - Twisted Ahead,3.657,Slodust,,,
86668,6604993MB-01,1,When the Saints Go Marching In - Jazz Standard 101Hz 1st,4.1,Fantasy .Inc,,,English
86669,6485276MB-01,5,The Ladder - The Boxing Mirror,2.928,Alejandro Escovedo,,'06,English
86670,21776113MB-01,10,Sindrome di Topo Gigio - Ginecology,,Gem Boy,,'06,Italian
86671,6437107MB-01,4,Nothing’s Gonna Stop Me Now - Chartboxx: Mallorca Hits,3.5,Daniela Katzenberger,,'12,[Multiple languages]
86672,17305221MB-01,4,First Time,7.178,Offer Nissim,First Time,'05,English
86673,42159310MB-01,8,"Sweet Hour of Prayer-This is My Story, This is my Song/Dulce Ora - Hymns of yesterday & today (Himnos de ayer y siempre) Vol. 1",3.806,Pedro Eustache,,'07,Spanish
86674,5132944MB-01,21,Chapter 32-01: The Elder Wand - Harry Potter: The Complete Story,1.3,J.K. Rowling read by Stephen Fry,,'10,unknown
86675,6998003MB-01,2,Give Me Your Love - Plays Super lFy,3.25,Young-Holt Unlimited,,'73,English
86676,54477114MB-01,7,Le Destin II - Kangaba,3.627,Kouyaté-Neerman,,'08,[Multiple languages]
86677,43613216MB-01,25,"Jesu, Joy Of Man's Desiring (full mix) - Yuletide Spirit, Volume 4",0.5,Teri Journey-Duncan,,,English
86678,1884835MB-01,12,Hard Man Fe Dead - Real Clint Eastwood,3.206,Real Clint Eastwood,,,English
86679,1621076MB-01,7,"D-O-D-G-E-R-S Song (Oh, Really? No, O'Malley) - Baseball's Greatest Hits",5.132,Danny Kaye,,'89,English
86680,47715913MB-01,15,Nur Sterne,4.033,Juliane Werding,Sterne,,
86681,5406273MB-01,A2,Human Installation - Inferno: The Odyssey Continues,3.167,Alien Sex Fiend,,'94,EEnglish
86682,4989290MB-01,24,N1 1m28 v2 FMX - The Pillars of the Earth,0.617,Trevor Morris,,,English
86683,5333669MB-01,23,Die Frau mit der Flugtasche befragen - Die drei ??? House of Horrors - Haus der Angst - Special: Top Secret - Fall 2,2.283,drei ???,,'11,German
86684,27876116MB-01,23,"HoyHoyUltraRareRockabilly's,Volume8",2.059,Clyde Stacy & The Nitecaps,,'93,English
86685,3510413MB-01,8,Flash Rockin' Man - Restless and Wild,4.468,Accept,,'82,English
86686,2071292MB-01,13,Gorki okus - Filigranski pločnici,3.156,Azra,,'90,Croatian
86687,2101722MB-01,8,Real Love (Flip & Fill radio edit) - Real Love (2002),,Time-Frequency,,,English
86688,2638187MB-01,12,Keep a Light in My Window - LateNightTales: Fatboy Slim,3.133,Ben Vereen,,'07,English
86689,527995MB-01,3,All Hail the King - Praise Is What I Do,7.213,Shekinah Glory Ministry,,,English
86690,54324814MB-01,B1,Proud Mary - Gold Collection: Die wertvolle Auswahl auf 2 LP,3.283,Ike & Tina Turner,,'79,English
86691,6122383MB-01,2,Karabine - Hip to the Jive,4.367,Renegades of Jazz,,'11,English
86692,3473776MB-01,10,Electric Signal - Crystallised,,Nancy Fortune,,,English
86693,3296382MB-01,12,Odd Reflections - Deep Immerrsing,4.417,Shulman,,,English
86694,1288008MB-01,11,Zu Viel - Bombt die Mörder?,3.753,Tyske Ludder,,'94,German
86695,33690118MB-01,'90,Psyche-Out (version 2),5.933,Meat Beat Manifesto,Psyche-Out,'90,English
86696,10706116MB-01,16,Le Cul de Lucette - Pierrot l'Intégrale,3.251,Pierre Perret,,'94,French
86697,3292658MB-01, 2,"Piano Concerto no. 1 in B-flat minor, op. 23: II. Andantino semplice - Great Composers: Tchaikovsky",7.467,Пётр Ильич Чайковский,,,Italian
86698,7175367MB-01,3,Green Grow the Rushes Oh - Celtic Wonder,4.848,Cherish the Ladies,,'09,English
86699,1952056MB-01,4,You're the Heart of of - Greatest Hits,4.2,Kathy Troccoli,,'03,English
86700,43971822MB-01,6,"Im Frühling, D. 882 - Schubert Lieder (feat. baritone: Dietrich Fischer-Dieskau, piano: Gerald Moore)",4.133,Franz Schubert,,'1 0,German
86701,117362MB-01,4,Boogie on Reggae Woman - Original Musiquarium I,4.928,Stevie Wonder,,'99,English
86702,1275012MB-01,15,New Name Dub - Present Dub (feat. The Soul Syndicate),2.243,Niney & The Soul Syndicate,,,
86703,67700717MB-01,6,John's Song #2 - The Complete Columbia Albums Collection,5.882,Mahavishnu Orchestra,,'11,English
86704,59110413MB-01,11,Sundown - CalidoSound,5.35,Superlitio,,'09,Spanish
86705,33581522MB-01,19,,,H2O,,'99,[Multiple languages]
86706,50032622MB-01, 6,Chorinho No.1 New York - Audio Digitatl Masters 1,2.407,Daivd Chesky,,'10,English
86707,4841986MB-01,6,Allusion - In Two Minds,1.167,Katatura,,'10,English
86708,6618146MB-01,2,Away in a Manger - Merry Christmas Jesus,3.446,Nina Astrom,,,English
86709,1645095MB-01,3,Am I Wrong - Here We Stand!!: Korean Punk/HC Complilation,1.715,Weeper,,,[Multiple languages]
86710,3728400MB-01,33,Meadowlands - Acoustic Portraits,0.5,Art Phillips,,,English
86711,45122113MB-01,10,"Alcina: Act I, X. Aria ""Chi m'insegna il caro padre?"" (Oberto) - Alcina (Bayerisches Staatsorchester feat. conductor: Ivor Bolton)",2.425,Georg Friedrich Händel,,'07,English
86712,19226215MB-01,13,The Sin of the Flesh - Yell of Fright,5.167,Obszön Geschöpf,,'03,English
86713,59947416MB-01,11,"Blaue Flecken (Boogie Pimps remix) - Clubland, Volume 3",6.783,Ros enstolz,,'09,English
86714,6422365MB-01,21,My Interpretation - Strictly 4 Traps N Trunks 6,3.25,Big K.R.I.T.,,'10,English
86715,4086317MB-01,5,"Celestial Catalog - Janna Aguzarova & ""Bravo"" 1983–1988",4.6,Жанна Агузаова,,,English
86716,68695112MB-01,7,"High Time - 1970-01-30: The Warehouse, New Orleans, LA, USA",,Grateful Dead,,,English
86717,1566612MB-01,10,Amigos - Asi Es Que Lo Quiero,4.737,RICHIE Y LA BANDA X,,,Spanish
86718,2653401MB-01,6,Headbanging (Japanese Version) - Heavy Metal Hunter,3.779,Metalucifer,,'03,English
86719,10029917MB-01,6,Ruby Explodes - hTe Crispy Taste of Hell,,Preoccupied Pipers,,,
86720,54892415MB-01,6,"Shudder/King of Snake - Everything, Everything",12.283,Underworld,,'00,English
86721,35027120MB-01,6,Biała mysz - Z wtorku na środę,5.15,Perfect,,'07,null
86722,6747622MB-01,7,Round Eye Blues - Kids in Philly,4.187,Marah,,'00,English
86723,5662055MB-01,14,Life in the Fast Lane: Rockin' the Starclub - Urban Jungle,2.917,Micky Wolf,,,English
86724,5705771MB-01,2,"Sonata in B flat major, op. 106: II. Scherzo: Allegro non tropo - Piano Works, Volume 3",2.988,Felix Mendelssohn,,,English
86725,3427409MB-01,1,"Time Strecher - HR 3 Clubnight, Volume 3",2.982,Overdub,,'98,English
86726,1625486MB-01,10,闇の告白 - 放熱への証,4.617,尾崎豊,,'01,Japanese
86727,63870822MB-01,32,[silence] - Danzig 4P,0.067,Danzig,,'94,English
86728,6087804MB-01,8,Pleasure to Kill - Terror Prevails: Live at Rock Hard Festival,3.478,Kreator,,'10,English
86729,31869816MB-01,8,"Tail a- 1993-09-18: Late Show, Zornfest, Knitting Factory, New York, USA",4.333,Naked City,,,English
86730,52666915MB-01,3,Narresutten - Shu•bi•dua 10,3.653,Shu•bi•dua,,'90,Danish
86731,29794411MB-01,8,La Bamba - Willie Bobo's Finest Hour,2.167,Willie Bobo,,,English
86732,2613435MB-01,4,Che Bandonéon - Tango. Geschichte und Geschichten. (Audio-CD zum Buch),2.367,Leopoldo Federico,,'00,German
86733,158370MB-01,9,"L'Orfeo, Atto IV: Signor, quel infelice - L'Orfeo (Ensemble Elyma feat. conductor: Gabriel Garrido)",7.486,Claudio Monteverdi,,'00,Italian
86734,58343313MB-01,9,Now - Sentimental Education,2.246,Sneaky Feelngs,,'87,English
86735,30788818MB-01,13,Max et les ferrailleurs - Des choses de la vie à quelques jours avec moi,2.517,Philippe Sarde,,'88,French
86736,45397715MB-01,12,"Neon Graffiti 8 (sting) - Documentary, Drama 2",0.167,Bob Bradley,,'09,English
86737,5104577MB-01,9,Back tae Berwick Johnnie - The Baltic tae Byzantium,3.731,Brian McNeill,,'09,Scots
86738,9426616MB-01,21,Sunday in America - Skies of America,4.497,Ornette Coleman,,'72,English
86739,70137517MB-01,2,"Prélude, Habanera et Allegro, op. 106 - In Flanders' Fields Volume 79: Reflections on a Song: Belgian Chamber Music for Double Bass and Piano",9.412,Joseph,,'14,
86740,7240512MB-01,16,Filosofische Bedenkingen - Neuro Neuro,1.251,Raf Coppens,,,
86741,61185611MB-01,57,The eagle has landed - CD 1 - Track 57,0.717,Jack Higgins,The eagle has landed,,English
86742,23021215MB-01,4,St. Louis Blues March - The Glenn Miller Story,3.6,Glenn Miller,,'85,English
86743,67856214MB-01,4,Eye of the Tiger - Ö3 Zeitreise 1982,4.069,Survivor,,,
86744,2476201MB-01,1,Signal Fire - Spider-Man 3,4.433,Snow Patrol,,'07,English
86745,5701446MB-01,8,Be Still - My December,3.423,Kelly Clarkson,,'07,English
86746,60506712MB-01,19,"Heavenly - Dance Attack, Volume 2",3.594,Alex M.O.R.P.H. and Woody van Eyden feat. Kate Peters,null,'06,EInglish
86747,56803021MB-01,6,Viiden minuutin hiljaisuus,4.169,Kaija Koo,Viiden minuutin hiljaisuus,'04,Finnish
86748,2254988MB-01,6,Find the Way - Ultra.Trance 06,4.95,Ron van den Beuken,,'06,English
86749,65602713MB-01,13,Perdu de vue - No Problem,3.283,Fascagat,,'01,Frenckh
86750,66995521MB-01,1,Love Comes Softly - Reflections,7.65,Dale Bruning,,'13,English
86751,62452813MB-01,1,Humo blanco - Venganza XL,,S Curro y Papa Wilson,,'05,Spanish
86752,9307922MB-01,,The West Wind - The Sounds Of Shenandoah,3.745,Orange Tree Productions,,,English
86753,45840915MB-01,22,"BWV 0207a / 08 - Recitativo (S,A,T,B) - Ihr Fröhlichen, her - Secular Cantatas BWV 0206, 0207a, 0207",3.204,Johann SebastiaLn Bach,,,German
86754,71530314MB-01,17,E lle s’en va - Tupeux frapper à ma porte,,Patrick Norman,,'07,French
86755,70525515MB-01,17,I Should Have Known Better #3 - Unsurpassed Masters Vol. 10 (1965),1.9,Beach Boys,,'98,English
86756,68914020MB-01,3,"Ida, Sweet as Apple Cider - Pacific Players -Tribute to Pee Wee Russell",7.282,Chris Tyle,,,English
86757,5544172MB-01,17,Suite paysanne hongroise: Vieilles danses: No. 8 - Penderecki: Konzert für Flöte und Kammerorchester / Bartok: Suite Paysanne Hongroise / Eespere: Konzert für Flöte und Kammerorchester,0.564,Béla Bartók,,'96,German
86758,2316733MB-01,4,"In The Cold, Cold Night - Midnight Lullabies",3.846,Ali McGregor,,,English
86759,5208732MB-01,17,Shape of My Heart - Das Beste aus meinem Liebesleben,5.483,Ursula Mauder,,'11,German
86760,1732206MB-01,3,Sona-Nyl (Il regno della fantasia) - Dreamquest,3.437,Evol,,'96,Italian
86761,69830110MB-01,2,Kapitel 100 - Das achte Opfer,6.7,Andreas Franz,,'07,German
86762,18245916MB-01,8,Come on Home (Cowboy Song) - Slow Burning Flame,3.626,Celeste Krenz,,'94,English
86763,721632MB-01,1,Anticipation - Heaven,1.266,Sheila E. and the E-Train,,,English
86764,24838918MB-01,3,Push - Freerange Records Colour Series: Green 04,,Shimiko,,'07,English
