tid,id,number,title,length,artist,album,year,language
162451,11167653,16,It Hard,217946,Queen Ifrica,The Biggest Reggae One-Drop Anthems 2011,2011,English
162452,10564648,12,"Song: 'My boy, you may take it'",85000,Gilbert & Sullivan,Ruddigore (Ohio Light Opera feat. conductor: Michael Borowitz),2010,English
162453,12446024,12,Buscamos progresos,148000,Juan Profundo,A lo perruno,2010,Spanish
162454,11753408,16,Sign Your Name,,Terece Trent D’Arby,Billboard Top 100 Romantics Hits,,
162455,7775428,4,Funkadeena (original version),283200,Stonefunkers,Funkadeena,1993,English
162456,8067651,6,Celebrate,215000,Bonnie Tyler,Live,,Englsih
162457,8961519,11,Crazy,441000,Seal,Soul Live,2009,English
162458,6418393,7,"Act II, Scene I. ""Udite trombe! Altro che pace"" (Pong)",78560,Giacomo Puccini,"Turandot (Wiener Philharmoniker feat. conductor: Herbert von Karajan, soprano: Katia Ricciarelli, tenor: Placido Domingo)",1982,Italian
162459,9890049,18,"Concerti Grossi Op. 6, No. 4 in A minor: IV. Allegro",174000,Georg Friedrich Händel,12 Concerti Grossi (Academy of St. Martin-in-the-Fields feat. conductor: Iona Brown),,English
162460,8962487,4,Maman si tu savais,249413,Jeronimo,Mélodies démolies,2010,French
162461,10390980,20,Lion Sleeps Tonight,,Scallwags,Rock'n'Roll,1999,English
162462,5175924,1,Mia cara clara,218000,Amanda Lear,Uomini più uomini,1990,Italian
162463,4790378,12,Time,209000,Ne‐Yo,In My Own Words,,English
162464,10001769,13,Could-'Ja,184000,King Cole Trio,"The Chronological Classics: Nat ""King"" Cole 1946",1997,English
162465,5130781,7,The Twisted Nails of Faith,null,Cradle of Filth,Cruelty and the Beast,1998,English
162466,14259813,2,You Put tthe Flame on It,228560,Charles Bradley feat. Menahan Street Band,Victim of Love,20 13,English
162467,10850405,2,Part Two,988146,Lou Reed & Zeitkratzer,Metal Machine Music,2007,English
162468,7179580,13,Brother,,Jason Collett,"Arts & Crafts Sampler, Volume 5",2008,English
162469,6788845,4,London Bridge,,Sharron Kraus,Songs for the Twins,2005,English
162470,11989682,12,Стань,273000,Вольта,Неизбежность / Live 2012,2012,Russian
162471,11862582,15,Superstar (Remember How You Got Where You Are),181000,TheTemptations,Masterpiece -Golden Hits,,English
162472,11016820,unknown,Saishuu ressha,267000,ムック,Houyoku,2005,Japanese
162473,13621214,3,"Hey, We’re Gonna Rock This Place",,Hermes House Band & Jürgen Drews,Fetenhits: EM Sommer 2012,2912,[Multiple languages]
162474,15685096,1,A Few Small Bruises (Live from SWR3 New Pop Festival 2007),,Maria Mena,Apparently Unaffected [Special Edition],2008,English
162475,8528777,null,The Show,267000,Ayman,Doorways,1996,English
162476,871481,3,Too Tough to Die,157040,Ramones,Too Tough to Die,1985,English
162477,12271953,5,Perfect World,267000,Talking Heads,Little Creatures,1985,EEnglish
162478,2008419,6,"Matthäus-Passion, BWV 244: Teil II: O Mensch, bewein dein Sünde groß",407533,Johnan Sebastian Bach,"Matthäus-Passion, BWV 244 (Münchener Bach-Chor, Münchener Bach-Orchester feat. conductor: Karl Richter)",1994,German
162479,6006189,2,Развил ми са е зелен ми чадър,215826,Асан Кичилиев,Букя Ябукя Родила - Стари песни от цело Драгиново: Authentic Bulgarian Folk Songs,1997,Bulgarian
162480,3446740,1,Everytime You Go Outside I iHope It Rains,194400,The Burch Sisters,n.a.,,English
162481,13684034,17,Tribute to Elomre,128507,Eric Clapton,The Blues Collection,,English
162482,9512961,1,Zeg nimmer of nooit,132000,Michael Holm,Alle wensen kan men niet vervullen,1965,Dutch
162483,16518666,3,Vigyázz Rám,234067,Extázis,Mot!,2012,Hungarian
162484,3013592,4,Intros,,Bella and the Botttom Feeders,Live at Hamilton Sts. Cafe,,
162485,4570061,12,Mi hermana pequeña,,Los Planetas,"1997-11-29: Sevilla, Spain",,Spanish
162486,15314776,33,MY DEAR D (Boss  3),123000,長尾優進. 村崎弘史 & 秋山守彦,レジェンド オブ ジョー・ムサシ SHINOBI 忍 ミュージックコレクション,2009,Japanese
162487,10973732,3,Far Away in the Distant Skies,461000,Tersivel,For One Pagan Brotherhood,2011,English
162488,13217653,16,"I Puritani: Atto III. ""Ch'ei provò lontan da me?""",189760,Vincenzo Bellini,"I Puritani (Teatro alla Scala di Milano, feat. conuctor: Tullio Serafin, singers: Callas, di Stefano, Panerai, Rossi-Lemeni)",1992,Italian
162489,8841858,9,null,153 000,The Gruixut's,Normalitzem el Rock'n'Roll,2008,Catalan
162490,8139948,7,Kuu / The Moon (Awed by Her Splendor),268000,null,Uni pimeän maan,2000,Finnish
162491,11981727,3,Lei ha la notte,261160,Nicky Nicolai,"Casa Musica, Volume 32: The Best of Ballroom Music, Part 15",,English
162492,11298549,20,Vide cor meum (from the film Hannibal),244000,Katherine Jekins,Beautiful,2008,English
162493,14703398,12,The One,289026,Sonny Fodera,Hed Kandi: Beach House 2012,2012,English
162494,16359029,1,Vesh a no drom,224496,"Thomas Dutronc,Pierre Blanchard & Ninine",Le Coffret Jazz Manouche,2011,[Multiple languages]
162495,13554245,24,インダストリエ,186000,田中公平,GRAVITY DAZE/重力的眩暈：上層への帰還において、彼女の内宇宙に生じた摂動 OST,2012,Japanese
162496,12435867,2,GotToCollectSoul!!,125000,9th Wonder,Tutankhamen: Valley of the Kings,2012,English
162497,1640775,15,Sweet Dreams (Are Made of This) / Organ Grinder (live),290840,Marilyn Manson,The 5000 Fingers of Marilyn Manson,,EngliUsh
162498,10821630,3,Blue as Blue,183000,Adam Swink,Seasonal Delivery,,English
162499,1640 0750,17,Jesu Joy Of Man's Desiring,207000,Johann Sebastian Bach,100 Hits: Classical,2008,English
162500,9137736,1,"A Midsummer Night's Dream: I. Overture, Op. 21",734000,Felix Mendelssohn,"The Greatest Classical Collection, Volume 2",,English
162501,13710276,A3,"Big Kick, Plain Scrap",147000,Nick Lowe,Labour of Lust,,english
162502,1445448,14,Lullaby,216066,The Hyannis Sound,Talk About It,,English
162503,5486074,7,Angustia y frialdad,200000,íVctor,Rock & Swing,2005,Spanish
162504,1790773,4,Yet Another Day (Riva remix),524000,Armin van Buuren feat.Ray Wilson,Yet Another Day,2003,English
162505,1870657,6,No J 4 U,,Brooks Buford,Straight Outta Rehab,,
162506,11322557,13,"Visions fugitives, Op. 22: XIII. Allegretto",51346,Сергей Сергеевич Прокофьев,"Piano Sonatas Nos. 1-9 / ""Romeo and Juliet"" / ""Visions fugitives"" / ""Sarcasms"" / Other works for piano (feat piano: Matti Raekallio)",2011,English
162507,2468382,12,Making Plans for Nigel,235093,XTC,All New Wave,,english
162508,5676514,10,Been ra Son,,Nirvana,"1991-08-20: Sir Henry's, Cork, Ireland",,English
162509,3698278,10,Is That Peace I  See?,266934,Henry Kapono,Evolution Of Poi,,English
162510,16204429,2,Handschuhmann,456000,Shakhtyor,Shakhtyor,2013,[Multiple languages]
162511,7243320,1,Halkans Affair,260000,Janne Schaffer,The Chinese,1974,Swedish
162512,7784781,7,Cherish,202000,The Association,Eis am Stiel: Very Best Of,2008,English
162513,9454479,10,Motorradfahrersong,281480,Williams Wetsox,"Vaganga,, aba ned vagess'n",2010,German
162514,916954,9,Mein Rave ist Dein Rave,334573,Sascha Funke,Gemeinsam 2002,2002,[Multiple languages]
162515,11661550,14,Directo al corazón,196507,Jorge Solis,Bachata Love,,Spanish
162516,16199556,12,"Rhapsody on a Theme of Paganini, op. 43: XXIII. L'istesso tempo / XXIV. A tempo un poco meno mosso",131000,Сергей Васильевич Рахманинов,Piano Concertos 1–4 / Paganini Rhapsody / Chopin Variations / Corelli Variations,2007,English
162517,1165820,3,Heavy Lifting,236666,Ambulance LTD,Ambulance LTD,2003,English
162518,14114777,5,Mother Sky,unknown,Vibravoid,Distortions,2998,English
162519,10284727,9,Wish She Could Leave,,Falling Mirorr,Zen Boulders,1979,English
162520,13157805,27,Rubberr Dolly,129000,Johnny Gimble,The Texas Fiddle Collection,1989,English
162521,12945353,3,I Want You Back in My Life Again,162000,Alvin Stardust,The Hits Go On,,English
162522,478748,1,Wild and Free (feat. Mary Coughlan),216000,Cafe Orchestra,Topaz,,
162523,9325746,32,DJ Sport (full mix),30000,Mike Caen,"Jingles, Volume 8",,English
162524,7523944,3,"The_Planets,_Op._32:_III._Mercury,_the_Winged_Messenger",255000,Gustav Holst,The Planets/  St. Paul's Suite,2003,English
162525,10471858,6,Heart Container (IAYD PRemix),238000,Chromix,Roll Trick,2010,English
162526,7303726,8,Heatwave,196000,Tommy McCook,The Best of & The Rest of Rocksteady,1994,English
162527,13303378,3,El juego verdadero,192266,Tiro de Gracia,Ser humano!!,1999,Spanish
162528,14380044,4,"Concerto for Oboe and Orchestra in C major, K. 314: I. Allegro aperto",434000,Wolfgang Amadeus Mozart,Bassoon Concerto / Oboe Concerto / Clarinet Concerto,1990,English
162529,15550141,3,Suck On This,248213,Cradlemint,Cradlemint,1996,English
162530,5979159,11,Открылась дверь,,Захар Май,Без ансамбля (disc 2),2004,Russian
162531,9790010,,Loveline,219000,MEG,Dithyrambos,2996,English
162532,2823242,3,Michaels Mazurka,269493,Liz Doherty,Quare Imaginatwion,,English
162533,12183663,10,You Make Me Sick,246000,The Hit Crew,Spring Break Dance Party,2007,English
162534,11424805,9,Secret Love,166000,James Last,Last the Whole Night Through,1970,English
162535,3219955,2,Panties on Fire,252130,Madame Crain & Wahorn,Music for the Next Century,1999,English
162536,14936583,20,The Sound of Sunshine,223000,Michael Franti & Spearhead,"Promo Only: Mainstream Radio, October 2010",2010,English
162537,1795821,n.a.,Die Epigonen,1150600,Michael Köhlmeier,Klassische Sagen des Altertums III,1997,German
162538,9944571,2,Cake or Pie,300000,Jesse Spillane,Art of Presentation,2010,English
162539,12853834,13,Micro-Magnetic,380000,The Commercial Hippies,Origin 4,2012,English
162540,10105920,4,Sonata con variazioni: Introduzione (Adagio) -- Tema (Andante moderato) -- Variazioni I & II (L'istesso tempo) -- Variazioni III & IV (Più mosso) -- Variazione V (Tempo I) -- Coda (Presto),593000,Niccolò Paganini,Accardo plays Paganini,2000,English
162541,8412839,12,Love & Devotion,235891,Real McCoy,"Now Dance, Volume 8",1995,English
162542,2732631,10,I Can Help,240666,Billy Swan,Singers andS ongwriters: 1974-1975,1999,English
162543,138205,8,War?,164666,System of a Down,System of a Down, 1999,English
162544,7147266,11,Bye Bye Lola,128000,Die Cousins,VinylRaritäten09,2004,German
162545,13736373,12,Celtic Rhythm,180000,The Gothard Sisters,Daugters of Erin,2008,English
162546,10742851,2,Mauvaise rencontre,275000,Alister,Double détente,2011,French
162547,1683052,4,Fourth Day - Plants and Trees,167306,Jan Hammer,The First Seven Days,1975,ENGRLISH
162548,1351679,19,"Porgy and Bess: Act II, Scene III. ""I wants to stay here"" (Bess, Porgy)",235466,George Gerhswin,Porgy and Bess (The Glyndebourne Chorus & London Philharmonic feat. conductor: Simon Rattle),1989,English
162549,6555851,1,Intro,122066,Good Riddance,Remain in Memory: The Final Show,2008,English
162550,5127326,16,Do You Wanna Dance,152000,Bobby Freeman,Oldies 4 - Rock'n'Roll 3,,English
162551,11058860,1,Rock,122400,Sarbach,Brav,2005,"German, Swiss"
162552,344908,1,I've Got to Learn to Live Without You,213933,Larry Norman,Only Visiting This Planet,1972,English
162553,8510391,123,Axis of Power,15888,Warren Bennett,New World News,,Engl ish
162554,3049235,14,Hjärtan slå,148734,TantJ Strul,1980-1985,1993,
162555,3969589,1,Silent in the Morning,288160,Richard Bailey & Tim Crouch & Byron House & Earl Palmer & Brent Truitt,"Forever Phishin': The Bluegrass Tribute to Phish, Volumes 1+2",2003,English
162556,10637422,3,"Horn concerto, No. 1 in E-flat major, Op. 11: III. Allegro",309506,Richard Strauss,"Strauss: Horn concertos, Op. 11 and 132; Duet concertino for clarinet and bassoon, op. 147; Serenade in E-flat major for wind instruments, op. 7",1995,[Multiple languages]
162557,14467794,3,Suddenly,215000,Swear and Shake,Maple Ridge,2012,English
162558,11048210,4,Embrasse-moi (Embrace Me Just One More Time),215000,Peggy Lee,Sugar ’n’ Spice,1962,English
162559,9354532,12,Over the Hills to Glory,115900,Ken Stephens & Cztery Refy,Almost Live,1991,English
162560,4797284,9,Let It Be You,162373,Ricky Skaggs,Country Gentleman (The Best of Ricky Skaggs),1998,Engglish
162561,3414639,15,Enlish,107720,Devilinside,Volume One,2004,Canyons
162562,7826557,17,Číše,139000,Brontosauři,Ptáčata,1987,Czech
162563,12131692,13,Metl Walls,157000,The Defects,Defective Breakdown,1949,English
162564,5309402,16,For What It's Worth,156000,Buffalo Springfield,The Very Best of Heartbeat,2006,English
162565,9260948,185,Mega Cymbal Roll O,8000,Robert Etoll,"The Trailer Collection, Volume 8",,English
162566,15855868,15,GAYA,58560,鈴田美夜子とビジュアルアーツコーラス隊男子部,ビジュアルアーツ20周年記念イベント ビジュアルアーツ大感謝祭 Shift:NEXT→Generation! -きみとかなでるあしたへのうた- Pamphlet Disc,2012,Japanese
162567,7807642,unk.,Falsas verdades,166000,No Milk Today,Devolvam meu vinil!,,[Multiple languages]
162568, 16242973,1,The Lamb Lies Down on Broadway,285926,Genesis,The Lamb Lies Down on Broadway,1980,English
162569,3271082,8,(Bang (Bang Bang),215386,Róisín Murphy,Ruby Bluee,2005,English
162570,2273655,3,Forever Autumn,273133,Jeff Wayne,Highlights from Jeff Wayne's Musical Version of The War of the Worlds,1996,English
162571,15852478,10,We've Got Tonight,329430,Keating & Lulu,Douet,2010,English
162572,12834041,15,Driving Wheel,248000,Big Robert Smith,"Black Top Blues-A-Rama, Volume 4",,English
162573,5150766,2,Hallimaschbomba im Kreisverkehr,320000,Schlammpeitziger,Collected Simplesongs of My Temporary Past,2001,German
162574,8998598,62,Dixie A,60000,[unknown],"Americana, Volume 1",,English
162575,12164663,10,Quiet Your Mind,291440,Great Lake Swimmers,New Wild Everywhere,,Egnlish
162576,16667557,4,Lenny Bruce,272000,Bob Dylan,Shot of Love,1981,
162577,2001454,20,Últimos Carnavais,166600,Picassos Falsos,Hot 20,,
162578,5679810,5,Evening,,Jellybread,First Slice,1969,English
162579,1487705,3,Give Me Tonight (Hex Hector 2000 AD club mix),633000,Shannonn,Give Me Tonight,,English
162580,10584538,10,보험 회사 대중탕,193560,백현진,반성의 시간,2008,Korean
162581,9529722,79,Prize Bed,29000,Rick Fenn,TV Titbits: Game Shows,,English
162582,14204223,4,Guest List,161000,Sol Trajin,hUnderdog,,English
162583,7711414,3,Bottle Pop (Urban mix),181000,Pussycat Dolls,Bottle Pop Remixes,2009,English
162584,13699786,7,"Violin Concerto in B-flat major, op. 7 no. 9, RV 373: I. Allegro",225000,Antonio Vivaldi,"Vivaldi Edition, Volume 2",1997,[Multiple languages]
162585,6493392,11,War Within a Bireath,215000,Rage Against the Machine,"2000-02-03: The Battle of Paris: Le Zénith, Paris, France",,English
162586,,,Quitter,,Gas Giants,Quitter,,English
162587,3988033,14,Scienide,347266,The Prodigy,Hit Singles Collection,1999,English
162588,16226398,616,"En storm af sværd, del 616",229391,George R. R. Martin indlæst af Martin Greis-Rosenthal,En storm af sværd,,Danish
162589,6563926,9,You're So Sweet,303493,danacee,The Natural Coolness,2000,English
162590,5315374,9,Песня для нового быта,145000,Акварим,Аквариум на Таганке,1994,Russian
162591,15208290,2,Anotimpuri,,Progresiv TM,Amintiri,1974,Romanian
162592,13877398,19,Container Park,225453,The Chemical Brothers,anna,2011,English
162593,540799,21,Min skatt,176413,Tre sBmå kinesere,Det aller beste fra Tre Små Kinesere,2002,Norwegian
162594,12983094,18,"He Ain't Heavy, He's My Brother",177960,Florida State University Marching Chiefs,Decades,1996,English
162595,12759574,A,Karaoke Plays (live),260000,Maxïmo Park,Karaoke Plays,2007,English
162596,15986667,11,Riot In Cell Block No. 9,228146,Dirahdiwaberl,The WWorst Of Drahdiwaberl,2008,German
162597,2949445,5,Hope for Rain,244373,The Mobile Homes,Hurt,1990,English
162598,12486966,6,E.S.P. (Extra Sensory Perception),352000,Duke Ellington & His Orchestra,In the Uncommon Market,1986,English
162599,3705317,2,Lukee 10,391920,Marquis Laughlin,ESV The New Testament on CD,,English
162600,6540299,60,Sickening Disembowelment,78000,Last Days of Humanity,Rest in Gore 1989-2006,2007,English
162601,4027914,3,Lucky Me,209920,Damsel in This Dress,The Pickup Line,,English
162602,10075969,2,The 7th Hallucination (The 7th Instrumental),286000,Datura,The 7th Hallucination,1994,English
162603,1640913,7,Mistake,304840,Luther Allison,Rich Man,,English
162604,15825311,7,Lucifero Selvatico,258063,Salon Whore Decadence,Woodoo Songs,2001,[Multiple languages]
162605,11060739,10,The Right Thing To Do,176000,Carly Simon,The Female Touch 2,1999,English
162606,12426018,3,Chemtrails,278000,Beck,Modern Guilt,,English
162607,391 7779,2,Seven Eight Song,231560,Holcombe Waller,Troubled Times,,English
162608,6909113,2,Andar Y Andar,304000,unknown,Mi Forma De Vivir,2006,Spanish
162609,10264852,43,Happens Every Time,30000,"John Dennon, Mike Kneller & Rebecca Jerams",Teen Pop,,English
162610,11044350,9,My Isle Of Golden Dreams,154000,Alfred Aholo Apaka,Alfred Apaka's Greatest Hits,1964,English
162611,8579792,20,The Girl From Ipanema,185000,Astrud Gilberto,Mega World,2000,[Multiple languages]
162612,4497975,,"Сирин, Алконост, Гамаюн",263933,Борис Гребенщиков,Письма капитана Воронина,1993,Russian
162613,14834382,15,Who Do You Think We Are,187592,Alice Cooper,Greatest Hits,2008,English
162614,4820622,3,Kod na nieśmiertelność,295000,Ersatz,Dem o2006,2006,Polish
162615,16442696,1,"rink, Dance, Play",,Young Kato,Young Kato,2012,English
162616,6208539,1,One Day in Your Life,,54-40,One Day in Your Life,1987,English
162617,71511,5,At Best,129000,Bane,Holding This Moment,1998,English
162618,5833725,4,The Rhythm,270000,Peter Gun,Unfold #1,2007,Engglish
162619,2622528,13,Calm Violence,163173,梶浦由記,Madlax Original Soudntrack,2004,English
162620,15452094,6,Cramp Your Style,189000,Kollettivo Stesi,The Dirty Work,,English
162621,14153611,14,You Are Not Part of the Control Group,206000,Aperture,Portal 2 Soundtrack: Songs to Test B y(Collectors Edition),2012,English
162622,12118121, 20,Our Hero,,Exit Condiion,Days of Wild Skies,2011,English
162623,14509817,6,Don't Forget About Me,283636,Lil B,Illusions Of Grandeur 2,,English
162624,16272136,10,Tautumeitapurvubrida/AGirlWalkingoveraBog,198120,Trio ŠmiteK ārkle Cinkuss,Gaviles,2012,
162625,9496195,11,AQUA COLORS,128333,UZUMAKI,DIO NEW SOURCE,2010,Japanese
162626,14983948,2,MidnighVt Bird,null,Sanokan,東方ぴあのとりお,unk.,Japanese
162627,9500358,8,"Laudate pueri (Psalm 112), RV 601: VIII. Sicut erat",80773,Antonio Vivaldi,The Masterworks,2003,English
162628,15823725,6,"If I Could Be Frank, You’re Ugly",169000,Greeley Estates,"Go West Young Man, Let the Evil Go East",2008,English
162629,8937285,3,I’m New Here,213160,Gil Scott-Heron,I’m New Here,2011,English
162630,12579041,6,Let's Have a Kiki,229840,Scissor Sisters,Magic Hour,2012,English
162631,5143140,20,Keep on Movin',213000,Soul II Soul feat. Caron Wheeler,Back in the Day,2007,null
162632,8703360,6,Lucky Year,212000,Mark Forstater,Music of China,,English
162633,3537426,8,Total War,447373,NOON,Sacred War,1990,English
162634,8328678,4,A Shade of Love,267000,Tsuyoshi Yamamoto Trio,Sun Midnight,,English
162635,10027098,41,All I Want Is You (full mix),15900,Stephen Phillips & Tim Paruszkiewicz,Roadhouse Blues,,English
162636,3346774,1,東彎土星,,陳潔儀,東彎土星,,Chinese
162637,10162043,12,Time,300000,Agents of Mercy,Dramarama,2010,English
162638,7611762,6,Breakin' ree,302693,Tesla,Forever More,2008,English
162639,14301568,1,Moeder is dansen,196000,Louis aDvids,100 Jaar Louis Davids 1883-1983,1983,Dutch
162640,14565282,3,Vesania,277000,Dr amatvm,Sunday Rehearsal,,English
162641,15176688,5,King Sap (And the Princess Sag),165533,Australian Crawl,Sons of Beaches,1982,English
162642,10715801,6,Without Love,251000,The Sons Of Champlin,The Ariola Years,2007,English
162643,11457631,19,Teaching McFadden to Dance,233000,Foster & Allen,By Request,1993,English
162644,15095076,7,The Pad and the Pen,49893,KRS‐One,Ruminations,,English
162645,663702,10,Giant Steps (Bossa),335200,Jamey Aebersold,Volume 65: Four & More,,English
162646,10006042,2,Set You Free (Cloned radio edit),221999,DJ Energy,Set You Free,1998,English
162647,11250178,11,Identifying the Mind,240840,"Dalai Lama and Jeffrey Hopkins, Ph.D.",How to Expand Love: Widening the Circle of Loving Relationships,2005,English
162648,15169433,9,Rude Awakening (radio edit),258000,Fisherman & Hawkins,"Armada Trance, Volume 18",2013,English
162649,65749,17,Right Now,181000,Naked Aggression,PUNK SUCKS,1995,Engilsh
162650,1520154,7,Call on You,122133,Eugene Taylor Knott,Alternative Worship - Prayers Petitions and Praise,,English
162651,4622079,6,Watching Over You,237706,"Emerson, Lake & Palmer","Works, Volume 2",2004,English
162652,8378947,16,[untitled],219009,Bill Clinton,"My Life, Part 2",,English
162653,8376867,11,New Orleans,120000,Elvis Presley,The Original Elvis Presley Collection,1996,English
162654,13537933,8,Dirty Dream #2,225653,Sebsatian,"1998-11-12: Paris and Black Session: Paris, France",,English
162655,45770,5,Retro Trans Mission,650000,Chrome,Retro Transmission,1997,English
162656,10762944,2,Don’t Let Me Down,210000,The Beatles,CD Singles Collection,1992,English
162657,7785200,16,The Barley Mow,282266,Ron LaskGey,Selected Songs for Cynical Scientists,2003,English
162658,12798548,A 3,El faro del fin del mundo,150000,Los Burros,Los Burros,1988,Spanish
162659,7697287,1,Breaker's Revenge (Freestylers remix),468000,Arthur Baker,Breaker's Revenge,1999,English
162660,3019611,2,Norteña De Mis Amores,108306,Alejandro Fernández,100 Años De Música Mexicana En Vivo,2004,Spanish
162661,11405270,8,Charlotte the Harlot,255000,Iron Maiden,Iron Maiden,1988,English
162662,13632727,6,Le Vertige,114760,Dans les arbres,Canopée,2012,French
162663,1555661,27,Chapter 02-02: Aunt Marge's Big Mistake,63653,J.K. Rowling,Harry Potter and the Prisoner of Azkaban (feat. narrator: Stephen Fry),2004,English
162664,6733835,1,Alison's Uncle,,Cannonball Adderley,Alison's Uncle,1983,English
162665,3973498,11,Omaha...,376120,Set Fire to Flames,The Wire Tapper 08,200 2,English
162666,14604609,11,Wellness Center,200000,PrismCorp Virtual Enterprises,Home™,2013,English
162667,1711887,9,Warm Yourself,219333,MatthewSweet,Supervixen,,English
162668,3334099,11,Regen,194533,Doe Maar,Doe Maar,1979,Dutch
162669,6339670,7,Candy Eyes,192440,,Vía Láctea,2007,Spanish
162670,12929620,9,As Yet Untitled,334772,Mara's Torment,Sub.Session,2002,English
162671,4287774,16,It Looks Like Rain in Cherry Blossom Lane,160000,Guy Lombardo & His Royal Canadians Canadians,The Band Played On,,English
162672,null,5,CSleep (Solarstone Afterhours mix),411794,Conjure One,Conjure One,2003,English
162673,15878541,11,My Heart Started Breaking,185000,Dolly Parton,Coat of Many Colors,2007,English
162674,9584361,40,Balancing in Ritmo,91000,Frank Sark,Latin Crooners,,[Mulltiple languages]
162675,7008135,2,Sono o non sono un ribelle,247000,Creme,Sulla collina puoi seppellire ciò che non ami più,2007,Italian
162676,7487564,2,Um grito de socorro,293133,Facção Central,Direto do campo de extermínio,2003,Portuguese
162677,16496513,3,Nightmare Rider,203000,Old Man Wizard,Unfavorable,2013,English
162678,11573516,3,The Jelly Wars,,Max Turner,Carousel of Souls,2005,English
162679,2907208,3,Fire (Nexus Six remix),192493,Die Krupps,Fire,1997,English
162680,12734695,4,La huuaca,163613,Los Inquietos del Nortte,La borrachera,,Spanish
162681,5908135,15,Naggie (feat. Stefan Zmitt),,Rednose Distrikt,Poes,2007,[Multiple languages]
162682,6068662,4,Paixão descalça,285000,Guinga e Aldir Blanc,Simples e absurdo,1991,Portugues
162683,6565129,13,Wings Over the Navy,166000,Billy Cotton & His Band,There'll Always B e an England,2002,English
162684,8562347,12,Real MCs,238000,HDM,"Underground Hip Hop for Dummies, Volume 6",2004,English
162685,2711522,7,Comedown,442333,Bush,"1995-02-27: Club Babyhead, Providence, RI, USA",,English
162686,14558841,B5,"Danze Piemontesi, op. 31 no. 1",433000,"Boston Pops, Arthur Fiedler",Jalousie,1963,nglish
162687,2269906,2,Saturday,147880,The W's,Trouble With X,1999,English
162688,12967533,11,Let Your Heart Be Known (Electronic),195000,Steve Gold,Let Your Heart Be Known,2011,English
162689,1095910,1,The Real Thing,215160,Smash!!,Freeway,,English
162690,11027682,18,Chapter 09-04: The Writing on the Wall,65533,J.K. Rowling,Harry Potter and the Chamber of Secrets (feat. narrator: Stephen Fry),2004,Enlish
162691,14897707,1,Blemished Sunspot,349000,lovesliescrushing,Ghost Colored Halo,2013,English
162692,10292541,9,Paradox,472000,Hawkwind,"2005-12-15: Pacific Arts Centre, Birkenhead, UK",,English
162693,1483002,4,Stop the World (and Let Me Off),296306,Dwight Yoakam,I've Always Been rCazy: Tribute to Waylon Jennings,2003,English
162694,14052683,9,An Irish Harvest Day,255000,Sean Wilson,Turn Back the Years,1992,English
162695,16507004,12,"Up & Dance, Up & Go",239613,Lou Master,Super Eurobeat Presents Initial D Fifth Stage D Selection,2013,
162696,16440610,6,End of a Love Song,268080,Cait Shanahan,InSeason,2007,English
162697,6969554,9,Blazing Volcano,,The Skatalites with Sly And Robbie and The Taxi Gang,The Skatalites With Sly and Robbie and the Taxi Gang,1984,Engli5h
162698,7630305,9,A map of the program,482773,Marshall B. Rosenberg,Communication,2006,English
162699,6725520,6,Apressadinho,192000,Genário,Forró de Vanguarda,1981,Portuguese
162700,3743761,6,Zagreb 3,1094160,Cul de Sac & Dmao Suzuki,Abhayamudra,2004,Engliish
162701,8627275,32,St. Patty's Jig,30000,David Hoffner,Holidays,,English
162702,706713,2,Rainmaker,399360,Vanden Plas,The God Thing,1997,unknown
162703,6956034,5,And,428306,Theatre of Tragedy,Velvet Darkness They Fear,2003,English
162704,1485369,2,Samyen,288666,The Scene,Open,1992,Dutch
162705,13498961,5,Silent Water,206628,Blue SystFem,40 Jahre ZDF Hitparade: Blue System,2009,English
162706,5161302,13,SPECIAL ENDING 2分台,,YamaDAjet,pop'n☆cooking,2003,Jpaanese
162707,9021567,2,Night Journey: Waves,577160,Doug Favero,To the Garden,,English
162708,728217,6,Tribute to Manolo,223000,Willie & Lobo,Guitar Music for Small Rooms,,Spanish
162709,155950,1,Signe,194173,Eric Clapton,Unplugged,1992,English
162710,1010008,3,Atmosphere,244106,The Echoing Green,Hope Springs Eternal,1997,English
162711,9245975,34,Street Vibe,60000,Rich Samalin & Christopher E. Hajian,Law and Order,,English
162712,8270483,18,Le Concour Lépine (version demo),159000,Odeurs,L'Intégrale saison 1,2007,French
162713,12049680,7,Why Don't We,,Zphec,We Will St ill Repeat Today,2007,English
162714,1422600,5,I Know You Rider,,Grateful Dead,"1969-12-28: International Speedway, Hollywood, FL, USA",,English
162715,10023785,8,Candice,162866,Liesbeth List,100 Mooiste Liedjes van Ramses en Liesbeth,2007,uDtch
162716,5274197,4,Plague AAngel,232573,This Ending,Inside the Machine,2006,English
162717,15282576,5,Mr. Jelly Lord,198426,Art Hodes's Hot Seven,Visions of Jazz : The First Century,,English
162718,11625531,1,Fight for This Love,223466,Cheryl Cole,"The Dome, Volume 53",2010,English
162719,6333553,1,Wiedziałem mam,290000,Proletaryat,ReC.,2006,Polish
162720,700206,21,Caveman Outside the Cave,98133,Terence Blanchard,The Caveman's Valentine,2001,English
162721,6954068,8,Almenys_no_gasto_piles,,Afganistan Yeye's,"No és que la fama ens hagi tornat uns fills de puta, ja ho érem molt abans",2007,Catlan
162722,13145737,23,"Ecossaises, op. 72 no. 3: III.",47000,Frédéric Chopin,Complete Piano Music,1999,English
