tid,id,number,title,length,artist,album,year,language
16541,9842162,9,Unblind,227000,Descending,Enter Annihilation,2008,English
16542,1954242,10,Tijd genoeg,248133,Doe Maar,De doos van Doe Maar,2012,Dutch
16543,10800028,4,Fa Cho Ec Le Spot,655000,Muzik 4 Machines,Music for Machines by Machines,2010,English
16544,12002202,4,My Fair King,249893,Queen,Queen,,English
16545,126995,1,Coaster,173000,Tub,"Coffee, Tea, Soda Pop, Pee",,
16546,3238961,9,Siros,453560,Octex,Idei Lahesna,2002,
16547,946482,7,Hidden Propolsion Unit (Element 115 mix),101293,Ponga,The Remixes,1999,English
16548,7000053,1,Kontrabas,270000,Blue Café,"Smooth Jazz Ever, Volume 3 (4)",2006,English
16549,14372939,8,"Metamjorphosen, Konzert für Violine und Orchester Nr. 2: V. Scherzando",307000,Krzysztof Penderecki,Back to the Future: Selected 20th-Century Violin Works,2000,English
16550,12876351,8,Bulgarska oro,343000,Кочани Оркестар,Tsiganes : Le chant des Roma...,2000,[Multiple languages]
16551,10468937,7,Just Touching...,278320,Rapoon,The Bush Prophet,2010,English
16552,3259868,3,Plain White Milk,,Smartbomb,...Here Comes the Slapback,,
16553,5588119,7,Una Mas,302760,T.S. Monk,aGzebo Blend: Cool Notes of Summer,1995,English
16554,6583900,1,Strange,,John Spring,Dispo Dancer,2003,English
16555,10608936,216,Changye Something,15000,Mick Kiely,Lifestyle Smile,2009,English
16556,2688725,14,Labeled,174826,Sworn Enemy,JäägerMusic: Rarities 2004,2004,English
16557,16507531,8,Chanson Louis XIII and Pavane,222200,Fritz Kreisler,Mercury Living Presence: The Collector's Edition (CDs 31–40),,
16558,9112481,5,"Concerto No. 3 in G major, BWV 1048: II. Adagio",56900,Johann Sebastian Bach,"J.S. Bach :Brandenburg Concertos Nos. 2, 3, 5, 6",,English
16559,2183775,4,Go Away,168893,Go Betty Go,Worst Ene my,2004,English
16560,14380225,4,No One,240000,MMOTHS,Diaries,,English
16561,1415162,21,JJava,109840,Dingle,Red Dog,,
16562,6539058,1,Rakkautta huhtikuussa (April love),156253,Hannu Hovi,Kuolemattomat levytykset,2007,Finnish
16563,4701096,4,Sonata of Life: The New Life,194320,Jim Stone,The Minstrel,,English
16564,8738318,9,The Last Time I Left,455480,Soul Whirling Somewhere,"Sonic Seducer: Cold Hands Seduction, Volume 34",2004,English
16565,4644116,9,Anomia,541000,Anderegg,Anomia,2003,English
16566,8373921,2,Esto es lo que traigo,,Cerroman,"One Life, todo por un sueño",2009,Spnaish
16567,10973319,1,Golden Twilight,366000,The Deadstock 33's,Deadstock 33's,2011,English
16568,12244415,10,"Háry János, opera, Op. 15: Intermezzo",,Zoltán Kodály,"Karajan Edition: Handel, Vaughan Williams, Ravel, Britten, Sibelius, Debussy, Bartók, Kodaly",1993,English
16569,8405085,3,KentuckyLament,229826,Tol & Tol,Tol & Tol,,English
16570,8922884,6,Dedtox,141000,Bazooka,This Is Groovy Indie Heavy?,,English
16571,4771110,16,Set Me Free,217506,Jaki Graham,Greatest Eighties Collection,,English
16572,2824921,4,Hello You,,Scott Andrew and The Walkingbirds,The Sandalwood Sessions,2002,Engl ish
16573,8765888,11,Night Driving,143000,Simon Park,Skettches,,English
16574,3882432,1,Evolution Fight,199000,CYNEE,Creating Your New Environment,2995,English
16575,1547366,8,Rattler,169053,TheX Seekers,This Is,,English
16576,12713224,11,Lord Pity Us All,190000,Martin Riey,The Heavy Heavy Monster Sound: The Story of Trojan Records,2010,English
16577,13003365,16,No Warrior,218000,Junior Delgado,King Jammy's Selectors Choice Vol.1,,
16578,6618097,22,GetMe Bodied,,Beyoncé,"Sexxxplicit R&B, Volume X25",2007,English
16579,1526715,8,Freezing,325160,Fifth Amendment,Fifth Amendment,,English
16580,11215825,7,Sache que je,381000,Jean-Jacques Goldman,L'intégrale 90-2000,2000,French
16581,12533973,A4,Et,115000,Les Garçons Bouchers,Les Garçons Bouchers,1987,French
16582,1823492,9,In a Sentimental Mood (Chico Freeman),683600,The Jazz Messengers,Night Birds,1992,English
16583,1840447,2,Devenir folle,192933,Erik Arnaud,Comment je vis,2002,French
16584,,7,Pocket Damage,,,Outstanding,1902,English
16585,8992239,43,Prohibition Groove,97000,Christof Dejean,Investigation Grooves,,Englsh
16586,15538507,12,Angels Guard Thee,310226,Black Dyke Band,The Essential Dyke,1994,English
16587,8650872,9,Built-In Breaking Point,173000,Karcher,Rocco del Schlacko 2004,2004,English
16588,1885788,12,Scream,350573,Johnny Q. Public,Extra-Ordinary,1995,Englash
16589,1698238,8,Gayne: Sabre Dance,145973,Ա. Խաչատրյան,Cappuccino,,English
16590,2059434,8,unk,244000,Janie Fricke,30 Years of #1 Hits (disc 15),,English
16591,2373570,2,Undecided,145040,The Rosneberg Trio,The Col lection,1996,[Multiple languages]
16592,8018740,3,Bring Back the Love (Spaced Out dub),,Laura Harris,Bring Back the Love,1998,English
16593,13499303,7,Don’t Blame Me,292133,Coleman Hawkins' All American Four,"Encyclopedia of Jazz, Part 2: Swing Time",,English
16594,7967854,5,"Concert for Harp & Flute, Andantino",584173,Wolfgang Amadeus Mozart,Lily Laskine Joue,,Italian
16595,13319918,11,"Die erste Liebe, D. 182",183106,Franz Schubert,"The Hyperion Schubert Edition, Volume 20: An 1815 Schubertiad",1994,German
16596,1679237,8,Oh Women,214600,Paul_Young,No Parlez,1983,English
16597,15006152,5,The Wishbone,,Bed of Stars,I Fell in Love in the City,2013,English
16598,13371485,3,[silence],4000,BUMP OF CHICKEN,firefly,2012,Japanese
16599,13021406,15,"Du Musst Jetzt Sehr Stark Sein (Ro Kallis, Rodysee 2001 EP)",101000,Ro Kallis,2011 Von Hinten Best Of Mixtape,2012,German
16600,2999816,6,Time Difference II,127493,Montag,"Alone, Not Alone",2004,English
16601,10668294,12,Pimms By The Pool,290000,DJ Fritzo,Balance 013: SOS,2008,English
16602,8570129,7,Putrefaction Remains,180400,Putrefaction,Swedish Death Metal,2009,English
16603,6201697,6,TsatskeKazatske,336640,The Klezmer Conservatory Band,A Touch of Klez!,1985,Yiddish
16604,9792130,15,Sunset,180813,Kenny Graham annd his Satellites,Moondog and Suncat Suites,,English
16605,14321280,3,Last One Sounding, 287000,Black Stars Falling,A Memory - A Melody,2013,English
16606,12927585,30,Old Triple Six (chopped & screwed,193149,Juicy J,The Southern Dynasty,2011,English
16607,11164323,3,Upside Down (X3 Remix),218000,X3,Upside Down,2001,English
16608,5905358,12,EZ Do Dance,240000,Blood Stain Child,Mozaíq,2007,English
16609,2396378,7,Funkin' for Jamaica,,Tom Brown,Nothin1 but a Fuk Thang,2004,English
16610,5315191,5,Permanent Sleep,240933,Lowlife,Permanent Sleep / Rain,2006,null
16611,4278044,1,Rhythm of the Night,,DeBarge,Best of the 80's: 1985,2002,EnEglish
16612,1504991,9,Arecibo,182293,Joe Cuba Sextet,Estamos Haciendo Algo Bien!,1965,Spanish
16613,15547747,4,I Forgot That Love Existed,260173,Van Morrison,Poetic Champions Compose,1998,English
16614,12179900,6,Red White & Blue,,The Last Resort,Violence in Our Midns,1997,English
16615,10267857,4,Tee teine pool on ,,Chalice,Audio,2007,[Multiple languages]
16616,3446312,13,Bubbles aWnd Smoke,288866,Roboterwerke,Roboterwerke,2005,English
16617,3101924,1,Broad Factor (Street edit),,Quasimoto,Broad Factor,2004,Englsih
16618,9914421,15,Portrait (He Knew),322000,Kanlsas,"1993-07-26: Dallas Alley, Dallas, TX, USA",,English
16619,6511431,1,Prólogo,,Quarteto 1111,Quarteto 1111,1970,Portuguese
16620,10175767,9,Difficult,537000,Deep Purple,Black Night Over Europe,,null
16621,102145,24,Am I the Bus Driver,163000,Tom Daily,Magnetic Curses: A Chicago Punk Rock Compilation,2000,English
16622,6000256,3,Time Comes Into Time,353000,Soul Surfer,Goa Beach Volume 5,2006,English
16623,15907959,11,Untitled (Apocalypse Nosebleed mix),236000,Nosebleed Nosebleed,PCP Torpedo / ANbRX,2006,English
16624,5082078,2,La Balad adel Diablo y la Muerte,441000,Andrés Giménez,"Escúchame entre el ruido: 40 años de Rock Argentino, Volumen II",2006,Spanish
16625,13114024,7,Καμιά φορά,,Χρήστος Δάντης,Το παλιό μου παλτό,1999,G reek
16626,14599378,3,Follow Tomorrow (for future mix rearrange ver.),187000,HHH×MM×ST,Sakura Luminance,2012,Japanese
16627,11559286,3,Nasty Girls (Sonic Conditionin mix),,"TWA feat. Lady JoJo, Queen of the GoGo",Nasty Girls,1995,English
16628,6454345,7,"Cembalokonzerte in B-Dur, H. 429: I. Allegro di molto",487000,Carl Philipp EmanuelB ach,"The Complete Keyboard Concertos, Volume 6 (Concerto Armonico feat. conductor: Péter Szüts, tangent piano: Miklós Spányi)",1998,German
16629,13989301,3,砂漠,,人生,顔として…,1988,Japanese
16630,8927078,46,[untitled],5373,L.S.U.,Bring It Down Now,1995,English
16631,8104827,4,Crumb,,Youngman & Landstrumm,Shot at Dawn E.P.,2002,English
16632,6291316,13,Le premier rendez-vous,198000,Danielle Darrieux,"Les grandes dames de la Chanson, Volume 2",2004,French
16633,11838896,13,DanceMusic,161000,The Mountain Goats,"2004-10-18: The Earl, Atlanta, GA, USA",,English
16634,9732672,4,In the Name of Love (Hot Trax mix),439000,Sharon Redd,Can You Handle It,1989,English
16635,13577368,7,La lpaya,229000,Monsieur Periné,Hecho a mano,2012,Spanish
16636,3144081,2,Another Generation,208333,Marshall Law,Power Game,,English
16637,4326387,10,Hoy sin ti,217827,Mocedades,Amor de Hombre,1982,Spanish
16638,2083593,12,Pavana Lachrimae,362948,John Dowland,"Complete Lute Works, Volume 1 (Paul O'Dette)",1997,En glish
16639,11304126,20,"Trio for Baryton, Viola, and Cello No. 66 in A major: II. Allegro di molto",209000,jJoseph Haydn,Haydn Edition,2008,English
16640,12294692,3,ミドリーヌ,193000,ビリー・バンバン,ビリー・バンバン ツイン・ベスト,2003,Japanese
16641,4582915,16,Käptn Coma,210666,Schandmaul,Mit Leib und Seele,2006,Schandmaul
16642,4438059,8,Born Again,161000,Babe the Blue Ox,Box,,English
16643,13680457,24,Ota pois,179440,Hanne,Kulkurin kulta,2012,Finnish
16644,6676045,9,PersonifTikant,,Abús,A can pistraus,2006,Catalan
16645,7394484,2,Training,96000,大谷智哉,SONIC RUSH ADVENTURE Original Sound Track,2007,English
16646,12248049,2,Technology,,The Whigs,"2008-03-19: Opera House ,Toronto, ON, Canada",,English
16647,16409504,8,Sleepless,372600,The Crimson Projekct,Live in Tokyo,unk.,[Multiple languages]
16648,8572642,102,Blue Jeans,9000,Jay Glover,TV Addict,,English
16649,9333684,21,On Common Ground (narration),60000,Chris Horvath,"Pop / Retail, Volume 1",,English
16650,15182681,14,M e & You (original mix),235000,Nero,Forza Horizon Soundtrack,2012,English
16651,725039,5,Smother,225184,Pornographic Monkey,The Pornographic Monkey,,Engllish
16652,7917751,4,Nobody Understands Me but My Guitar,310000,Bad News Blues Band,Knockout,,tEnglish
16653,11649885,2,Maria,159373,Alfie Boe,Alfie,2011,English
16654,1639221,1,Esoteric,551026,Esoteric,Esoteric Emotions: The Death of Ignorance,2000,English
16655,10320304,13,BAPDLMH,,Gumy Kastellano,El rey mono,2010,SpanCish
16656,15798131,15,Voghera,166773,,Non classificato,2004,Italian
16657,9358249,22,"Concierto en Re menor para 2 Violines, Violoncello, Cuerdas y Continuo, Op. 3 Nº 11, RV 565: III. Allegrgo",159360,Antonio Vivaldi,"Violin Concertos From ""L'estro Armonico"", Op. 3 (Academy of St. Martin-in-the-Fields feat. conductor: Neville Marriner, violin: Alan Loveday, Iona Brown, Carmel Kaine, Roy Gillard)",,Spanish
16658,7669000,8,Accept Me,155999,The Harvey Averne Dozen,The Harvey vAerne Dozen,1968,English
16659,9031796,4,Let U Go (Tocadisco Remix),255000,AT,Electronic House Sensation Vol. 1,,[Multiple languages]
16660,2155999,17,Ugly,264827,Bubba Sparxxx,Deliverance,2003,English
16661,6791778,2,Para,436000,New Sector Movements,No Tricks EP,2000,English
16662,11392147,5,CENTER OF THE SUN (SOLARSTONE'S CHILLED-OUT REMIX),598000,Conjure One,Center of the Sun,2003,English
16663,,4,Stuck in a Moment You Can't Get Out Of,274000,U2,Blackball,2003,English
16664,2026312,17,How Slow,234266,Little Caesar & The Romans,The Best of the Romans So Far 1989-2000,,
16665,2939495,20,The Power of Positive Drinkin',147174,Mickey Gilley,Ten Years of Hits,,English
16666,8691910,7,It May Be the Last Time,290600,James Brown,Live at the Garden,2009,English
16667,2476869,2,Brik,,SPLITSVILLE,Incorporated,,English
16668,10846531,2,Symphony No. 6: I. Andante,220000,Howard Hanson,"Music of Howard Hanson, Volume 1 (Seattle Symphony feat. conductor Gerard Schwarz)",1998,English
16669,16230657,2,Reclaim,463000,Ozgur Can,The Reclaim EP,2004,English
16670,11070246,English,The Thing I Like,205000,Aaliya h,Age Ain't Nothing but a Number,1996,13
16671,4002462,2,U 14,264466,Natty Bass Live,Sound That Hammers,,French
16672,6548138,5,Léna,324933,Mona Lisa,Avant qu'il ne soit trop tard,,unk.
16673,12240942,2,Les Albatros Albatros,189173,Léo Ferré,L'Essentiel,2011,French
16674,10034866,5,Good Intentions,184000,Finger Eleven,Life Turns Electric,2010,English
16675,1950964,5,Springhead Motorshark,171133,Britny Fox,Springhead Motorshark,2003,English
16676,15778255,8,Месяц,218000,Ляпис Трубецкой,Грай,,
16677,9235132,5,All Of My Triumphs Are Written In Your Hand,159493,Last Harbour,Volo,2010,English
16678,5347105,4,Hasdi De Dand Ginda,305000,Gurdas Maan,"Solid Gold, Volume 2",,Panjabi
16679,11851361,17,African Descendent,254000,I-Roy,High Explosion: DJ Sounds From 1970-1976,2003,English
16680,5697635,5,Fuzz Wizard,198000,Mad3,Beikoku Ongaku 12,,English
16681,8407355,3,Dreema,133000,Et At It,I Count,2004,English
16682,2897139,9,Low Road,28o080,The Coctails,The Coctails,1996,English
16683,14307670,7,Pasadena,197933,JohnPaulYoung,Greatest Hits,,English
16684,9918945,6,Patrick,178999,Kirsty MacColl,The Stiff Years,2005,English
16685,5633199,7,Up the Beach,154333,Jane’s Addiction,Idiots Rule,,English
16686,3998387,9,Wake Up,208613,Hooverphonic,No More Sweet Music,2005,English
16687,16618508,15,Phantom ~ UNKNOWN,292000,岩垂徳行,Ace Attorney 5 Original Soundtrack,,English
16688,10399619,57,Round the Bend 8 (sting),4000,Christian Marsac,"Indie, Positive Pop/Rock",2008,English
16689,1668105,2,It's Alright (Don-E Radio Edit),234626,Deni Hines,It's Alright,,Engli sh
16690,3492236,17,Why Do You Lie?,131546,The Wretched Ones,Less Is More,2003,English
16691,3824519,3,A Greater Path Path,205693,Asteius,A Momento f Singularity,,English
16692,16313925,1,The Black Pearl,224000,Arabia,The Blaack Pearl,The Blaack Pearl,English
16693,10316490,1,The Entertainer,146706,The Ekaterinburg Trio,The Kat Trio In America,2000,English
16694,3224003,4,Hey Chupacabra!,,Eddiemuerte,Lo-Fi in Los Feliz,,
16695,1394969,9,We've Got the Moon and Sixpence,136000,Al Bowlly with Ray Noble and His Orchestra,The Dance Band Years (disc 1),,English
16696,10511627,3, Your God,32000,Nails,Unsilent Death,2010,English
16697,1391510,9,Yellow Rose Waltz,180493,Mark O’Connor,Soppin' the Gravy,1981,English
16698,1916701,1,Interlude,20200,[unknown],Mangamania!: The Ultimate Trauma,1995,English
16699,3839678,13,Hip Steps (live version),316933,Mendoza Dance Parti,Speedy Chicken,,English
16700,7654476,1,Roslyn Castle,179000,Steve Baughman,The Angels' Portion,,English
16701,10308791,45,Leisure 1,56893,Teach Yourself,Teach Yourself Compplete German,,English
16702,7695313,20,Gloomy Sunday,193000,Billie Holiday,An Introduction to Billie Holiday: Her Best Recordings 1935-1942,1993,English
16703,12338196,3,Mr. Scrapper's Blues,171000,Scrapper Blackwell,"Complete Recorded Works in Chronological Order, Volume 1: 1928–1932",1992,English
16704,8131947,21,I Am the Boss,162000,Episode Six,"Love, Hate, Revenge",2005,English
16705,8682342,178,By Force of Arms (e),9000,Richard Wells & Phil Sawyer,Overkill 2,,English
16706,2306607,38,That Summer,32240,Garth Brooks,CD Zooming,1994,English
16707,16352978,1,Getting the Point,385000,Bruce Broughton,Young Sherlock Holmes,2014,English
16708,8252452,2,Ezumdda,194000,Headache,War I - Destructors of the Mind,2008,English
16709,11043752,13,Briony (Atonement OST),104000,Dario Marianelli,The Number One Classical Album 2008,2007,English
16710,2820945,5,Arrepientete,245133,Orquesta Broadway,Pasaporte,,
16711,9544892,unknown,Fashion Club,30000,Frédéric Sans,Electrofun Swing,,English
16712,1382141,8,La Boost,318200,Lotion,Caroline Distribution CD Sampler Winter '94,,English
16713,9191586,4,Tuchnolo,305 000,Trance Induction,Organi c F loppy Disco,1992,[Multiple languages]
16714,3041723,2,Forfeit,,Jade of Days,Demo,,English
16715,10138652,11,Rose Rouge,,Analog People in a Digital World,Ministry of Sound: Summer Sessions 2009,2009,English
16716,4345116,2,As Long as I'm Singing,95373,Bobby Darin,A&E Biography: Anthology,1998,English
16717,6301820,5,Marie Chantal (2),56000,Les Prout,Des Prout qui chantent,,French
16718,819941,12,Dissonance,186033,Danny Breaks,A Soldier's Story,1999,English
16719,3982053,9,Tu Mi Seduccion,187000,Athenea,Top Hits Andora 2003,,Spanish
16720,8478746,19,Vienan virran rannalla,85853,Hilja Grönfors,Viser på vandring i Norden,2007,Norwegian
16721,4270069,7,Jesus on the Radio,137053,Guster,Keep It Together,2005,EEnglish
16722,4833771,30,Gertsen no Kubi (Gertsen's Head),75000,光宗信吉,"Utena OST 3: Tainai Tokei Toshi Oruroi (Internal Clock, Municipal Orrery)",1998,Japanese
16723,12697791,9,Yesterday When I Was Young,,Lena Horne & Gábor Szabó,Lena and Gábor and Guitar: A Study in Elegance,2005,English
16724,7881371,4,In Deine Hände,184000,Popol Vuh,Letzte Tage - Letzte Nächte,1976,German
16725,14563584,17,Beast vs. South of Heaven,188000,8Ball & MJG vs. Slayer,Rock Phenomenon: Hip-Hop vs. Rock Mash-Ups,2006,English
16726,15146097,2,Search and Destroy (live),159000,Sid Vicious,God Save This Box,2095,English
16727,12136027,2,Dealer,210306,Underwear Brothrs,Between the Town & The City,2005,English
16728,8574306,69,Piece Sting,1000,John Prior,Impact Promotions / FX,,English
16729,11299104,6,Trust Yourself,230000,Blue Rodeo,Casino,1990,English
16730,7237950,13,Wie du sollest geküsset sein,47000,Erich Fried,Liebesgedichte,,German
16731,9389437, 18,Tension (full mix),30000,Jonathan Britain & Michael Pride,"Drones Drones Atmospheres, Volume 2",,English
16732,927624,26,O.J.,22693,Neil Hamburger,America's Funnyman,1996,Enlish
16733,12351460,13,sO Hindi,716000,Fred PANOPIO,Kawawang Cowboy,1994,Tagalog
16734,19914,3,Judy In Disguise,179000,John Fred & His Playboy Band,Rockin' 50s & 60s,,English
16735,7085750,12,Deadline (feat. Christina Soto),301000,Cramp,Armada at Ibiza: Summer 2008,2008,English
16736,15282268,15,"English Folk Song Suite: III. Intermezzo ""My Bonny Boy"": Andantino",239000,Ralph Vaughann Williams,British Wind Band Classics,1999,EnHglish
16737,8611085,23,Ramo Ramo,186000,David Savcic,Balkan Connections,,nEglish
16738,15019699,1,I'm Gonna Give Back All the Love,124000,Charlie Feathers,I Ain't Done Yet!,1993,English
16739,7298401,5,I Feel for You (original club mix),366000,Bob Sinclar,Hosue Masters,2008,English
16740,4024678,6,Book of Love,142040,The Monotones,20th Century Masters: The Millennium Collection: The Best of Doo Wop,2002,English
16741,15914477,C2,Grace Kelly,138000,Die Ärzte,Devil,2005,German
16742,591536,37,Apoplexy,250000,崎元仁,Final Fantasy Tactics,1997,English
16743,15129987,B5,In the Heart,,Opposition,Intimacy,1983,English
16744,8046795,11,New Year’s Eve in a Haunted House,141146,Vagabond Opera,The Zeitgeist Beckons,2009,English
16745,8969102,26,"Deux mélodies hébraïques, No. 2: L’énigme éternelle",104000,Maurice Ravel,"Songs by Ravel (baritone: Gerald Finley, piano: Julius Drake)",2009,French
16746,8670164,6,My Pretty Pecker,,Dr. Dre Del,Dr Dre Del's Mic of Defiance,1999,English
16747,2212515,2,Come Back Home,158426,Freddy Fender,Crazy Cajun Recordings,2005,English
16748,7224323,2,Journey to the End of Night II,72000,Morton Feldman,unk.,2002,English
16749,12534407,A,Le Géant de papier,191000,Jean-Jacques Lafon,Le Géant de papier,1985,French
16750,7555065,11,Cabaret blaco,254760,Olivia Ruiz,La chica chocolate,2009,French
16751,5845715,3,Filmstar (Mos Eisley Cantina),414266,Mulu,Filmstar,1997,English
16752,9994746,4,Emotional Feelings,411000,AC-Black,AC Black,1989,English
16753,12533419,A2,Plis infinis no. G2,309000,Frédéric Galliano,Espaces baroques,1997,French
16754,1908451,6,"PMS Orange 021C (M51, Y76)",176893,So Takahas hi,NuBus,2001,English
16755,5450135,4,Enigma,285626,Matjaž Baškovič,Epirej & Sailea,2000,[Multiple languages]
16756,10574644,14,Bad Moon Rising,138426,Creedence Clearwater Revival,"Toute la pop, rien que de tops 60s & 70s",,English
16757,443656,7,"Horn Concerto No. 3 in E-flat major, K. 447: II. Romance. Larghetto",297226,Wolfgang Amadeus Mozart,Horn Concertos / Wind Quintet,1998,English
16758,10319406,6,Oh Daddy Blues,182400,Bessie Smith,"The Complete Recordings, Volume 01 (Frog)",,Englishh
16759,9522071,68,Ala Baiana (sting) 2,8000,Gilberto Candido,Passport to Brazil,,English
16760,11622064,17,Doo Dah,193440,Cartoons,Copmlete Nineties,2005,English
16761,6925444,2,Power in the Blood,506000,Alabama 3,Transfusion,,English
16762,1271584,9,Song for the Front Row,181453,Ocean Colour Scene,Anthology,2003,English
16763,14246270,7,Someone So Young,398147,Coke Weed,Nice Dreams,2012,English
16764,n.a.,15,Les petits soldats de Guillaume,211640,Émile Soubeiran,Chansno interlopes,,rench
16765,7394988,7,Something to Smeone,262000,Peabody,Prospero,2008,English
16766,14680244,8,Mr. Insignificant,219232,Hugh Cornwell,Wired,1993,English
16767,15954915,19,Feel My Body,208800,Frank'O Moiraghi feat. Amnesia,"DJ Mix, Volume 1",,English
16768,11056994,3,Riding the Rainbow,97000,Elvis Presley,The Complete Elvis Presley Masters,2010,English
16769,7980014,Z,Running Around,227853,Machiavel,2005,,
16770,13800292,11,She (Tous les visages de l'amour),160933,Charles Aznavour feat. Richard Galliano & Eddy Louiss,Jazznavour,1998,French
16771,14005285,6,The Jailer,169700,Erin McKeown,Paste mPlayer #77,2013,English
16772,8576830,2,null,186000,Les Collabos,Chaos en France,,French
16773,16370271,6,"Konzert für Klavier und Orchester a-moll op. 54: II. Intermezzo, Andantino grazioso - attacca",346466,Robert Schumann,"Symphonie Nr. 1 ""Frühling"" / Klavierkonzert",,German
16774,4485717,3,The Palace,420760,Edenbridge,Arcana,2001,English
16775,4408117,8,I'll Take You There,315000,From Music the Wattstax Festival & Film,From Music the Wattstax Festival & Film,2003,English
16776,7369558,14,[untitled],38000,Ester Kočičková a Lubomír Nohavica,Druhé album,2003,Czech
16777,2197677,5,Corazón de Melón,246266,Trini Lopez,Ao Vivo Outra Vez,,[Multiple languages]
16778,8811413,10,Bedrock Twitch,142000,William Hanna and Joseph Barbera,Hanna-Barbera's Pic-A-Nic Basket of Cartoon Classics,1996,EnglJish
16779,6085452,20,Defiler of the Dead,83000,Mortician,Zombie Massacre Live!,2004,nglish
16780,8123247,5,L’Orfeo: Act I. “Lasciate i monti” (Choro),157666,Claudio Monteverdi,L’Orfeo (New London Consort feat. conductor: Philip Pickett),,Itlaian
16781,14435064,42,Culex pipiens,99000,André-Jacques Andrieu & Bernard Dumortier,Entomophonia : Chants d'insectes,1994,French
16782,,1,Hail to the Chief A,30000,Kevin L. Hiatt,"Fanfares, Links & Stingers, Volume 2",,English
16783,3932417,15,Prelude et fugue BWV 887,631466,Johann Sebastian Bach,Clavier bien tempéré,,French
16784,13721262,12,Rockin' Around the Christmas Tree,112999,Lynn Anderson,Country Christmas Collection,2009,English
16785,2953471,20,Boat to Sail,215493,Jackie DeShannon,The Best Of,,English
16786,11643280,7,Les nuits d'été: Villanelle,137320,Hector Berlioz,Les Grands Classiques d'Edgar : Encore Plus,2007,French
16787,16012434,54,Haunted Yard,,Claude Samard,Rayman M / Arena,,
16788,13948467,7,Slowburn,280000,He Would Drown,Music to Wreck To,2004,English
16789,7664114,12,3 across 44,180000,Baiyon,PixelJunk™ Eden ORIGINAL SOUNDTRACK,2008,English
16790,14658183,3,Rady,336000,Che Blaq,Fearless: The Che Blaq EP,2011,English
16791,5202474,4,Mood Mondrian,271000,John Zorn,Filmworks XVII: Notes on Marie Menken / Ray Bandar: A Life With Skulls,2006,English
16792,4498215,15,Flookin’,272120,Solid Groove,Fabric 26: Global Communication,2006,English
16793,5655363,8,When you got a good friend,279000,"Jan Eric ""Fjellis"" Fjellström",See you in hell blind boy,,uEnglish
16794,3880569,6,Just Like Tom Thumb's Blues,,Grateful Dead,"1991-09-06: Richfield, OH, USA",,English
16795,9544853,55,Swing Game,87000,Philippe Guez & Patrick Maarek,Electrofun Swing,,English
16796,16446653,2,Ymadyn (ambient),205000,Funckarma,Sploid v2,2010,
16797,993176,2,In the Dog House,164266,Slade,The Amazing Kamikaze Syndrome,2000,Englihs
16798,2519746,1,Eu quero ver você dizer que eu sou ruim,241760,Alceu Valença,Forró de todos os tempos,1000,
16799,11809669,2,Jah Colours,,Mutated Forms,Bed Monster / Jah Colours,2007,English
16800,14561235,7,Indian Gold,364000,[unknown],The World of Buddha Beats,,English
16801,8435310,10,I'm Like a Lawyer With the Way I'm Always Trying to Get You Off (Me + You),215120,Fall Out Boy,Now That's What I Call Music 26,20 08,English
16802,4952,1,Astronomy Domine,252093,Pink Floyd,The Piper at the Gates of Dawn,1987,English
16803,8123961,5,Devotion,182000,Pilgriim,Search for the Dreamchild,,
16804,8916435,2,Blood Omen,292506,Solrize,March of the Maraboo,2008,English
16805,14791175,10,Too Many Docile Minds,149386,The Sir Douglas Quintet,Sir Douglas Quintet + 2 = Honkey Blues,2002,English
16806,12369676,4,DJ Tecate,366693,Rollerball,Bathing Music,2000,English
16807,11691517,8,Smara Varam Varam,276188,Tanjore Tanjore S Kalyanaraman,Tanjore S KALYANARAMAN Live in concert-1972-vol I and vol II,2010,Sanskrit
16808,8839408,18,Romance on Themes,281000,Derek Bell,A Celtic Evening with Derek Bell (feat. Mairéid Sullivan),,English
16809,3837659,7,Hey You,199800,The Quireboys,Driving Rock: 18 Classic Anthems,2003,English
16810,7319236,3,Get Your Chillums Out,795600,Move D / Namlook,Move D / Namlook XVIII: Sexid,2008,English
16811,3839676,11,Stranded Duck,383600,Mendoza Dance Parti,Speedy Chicken,,EEnglish
16812,10885700,2,Deep Sea,,CB Funk,Subway To Cologne,2008,English
16813,8502734,10,Company,304000,The Dodos,Time to Die,2009,English
16814,3630758,3,Konzert a Marson,165000,Hungarian Ensemble,"Surfbeat Behind the Iron Curtain, Part 2",,Enlish
16815,10784659,11,Green Onions,173000,BookerT. & The MG’s,Ministry of Sound: Funk Soul Classics,2011,English
16816,1670790,5,Formalin,244600,Saft,3-2-1,1999,Swedish
16817,4225012,39,Intuition,185266,John Lennon,"The Complete Lost Lennon Taes, Volume 18",1998,English
16818,6565243,19,"Kantate, BWV 27 ""Wer weiß, wie nahe mir mein Ende?"": VI. Choral ""Welt, ade! ich bin dein müde""",45960,Johann Sebastian Bach,"Bach Edition, Volume 11: Cantatas/Kantaten, Volume V",2000,German
16819,3480887,12,Dream of Elizabeh Brown,425333,Black/Note,"Bar Jazz, Volume 4",2002,English
16820,2697617,2,Hyper Chondriac Music,330093,Muse,Bliss (disc 2),2001,English
16821,6979936,3,Azul,230000,Natalia Clavier,Néctar,,Spanish
