tid,id,number,title,length,artist,album,year,language
12225,22129-A023,4,004-Stories to Tell,3m 48sec,Stanley Clarke,The Collection 1(990),null,Eng.
12226,35607-A045,9,009-Don't Dream It's Over,4m 3sec,Sixpence None the Richer,The Best of Sixpence None the Richer (2004),null,Eng.
12227,157524-A050,11,011-Kathleen,3m 24sec,Andy White,Songwriter (2009),null,Eng.
12228,73874-A037,19,019-Tights Blues,2m 57sec,Boozter Pallus,Aggroran 2 (1996),null,Swe.
12229,175675-A029,6,006-Lover Come Back to Me,3m 7sec,Mildred Bailey,Lady Sings the Blues (2005),null,Eng.
12230,139993-A059,10,010-Mode modern,unknown,Heartbreak,Ung och gjord av glas (1980),null,Swe.
12231,212564-A047,16,016-Anestesia,unknown,aDrmo,7 de julio (2013),null,Spa.
12232,160785-A065,4,004-Life Cycles,3m 7sec,Chosen,Space Jams (2011),null,Eng.
12233,199722-A046,22,022-Up With the Sun,1m 10sec,Steve Glotzer,"Promos, Vol. VIII (unknown)",null,Eng.
12234,175690-A019,12,012-Lovescene,unknown,BlowUp,InWatermelonSugar(1990),null,Eng.
12235,226990-A035,005-Just Stay,005-Just Stay,4m 14sec,Little Scout,Different in the Distance (2009),null,Engg.
12236,213601-A059,12,012-Cdoconut Water,3m 56sec,Anthony Red Rose,My Name Is Red Rose (unknown),null,Eng.
12237,88449-A016,12,012-Communion,4m 26sec,Otep,The Ascension (2007),null,Eng.
12238,203481-A056,15,015-Une maison de sons,3m 30sec,Pierre Henry,Deux coups de sonnette (2006),null,Fre.
12239,37995-A05,2,002-Hyper Chondriac Music,5m 30sec,Muse,Bliss (disc 2) (2001),null,Eng.
12240,170120-A021,2,002-Ootuuled,3m 56sec,Rajaajaja,Rajaajaja (2006),null,Est.
12241,162485-A061,8,008-We Got Somethin',4m 36sec,Guthrie Thomas,Medicine Man (2011),null,Eng.
12242,1159-A012,9,009-Stcumbles & Treeforts,4m 7sec,Real Cool Traders,Tiny Murders (unknown),null,unknown
12243,23212-A070,1,001-Revolver,2m 41sec,Scarlet,Something to Lust About (unknown),null,Eng.
12244,113833-A012,1 3,013-La Reggiana,2m 46sec,Marco Uccellini,Uccellini (2004),null,Ita.
12245,141807-A031,13,013-Pifa / Pifa,2m 42sec,Georg Frierdich Handel,"Messiah (Stockholm Bach Choir and Swedish Radio Symphony Orchestra, feat. conductor: Anders Ohrwall) (2001)",null,Eng.
12246,19453-A06,7,007-Ten  Cents a Coup,3m 14sec,Phil Ochs,Greatest Hits (9170),null,Eng.
12247,199173-A00,1,Invisible Touch 12,5m 58sec,Genesis,Archive #2 19761992 (2000),null,Eng.
12248,21184-A062,9,009-Centered Sideways,4m 34sec,Melanie Garside,Drink Me (1995),null,Eng.
12249,190973-A052,3,003-Manipulationology,2m 57sec,Digital Drug,Progressive Folk (2005),null,Eng.
12250,23745-A042,10,010-Dark Side of Your Soul,4m 5sec,Kiki Dee,The Very Best Of (1994),null,Eng.
12251,127531-A00,19,"019-Bonduca, Z. 574/1: Overture in C major",2m 50sec,Henry Purcell,Suites and Transcriptions for Harpsichord (Terence Charlst on) (1997),null,En g.
12252,199288-A024,3,003-The Succession Crisis in England,unknown,Professor Jennifer Paxton,1066 (unknown),null,Eng.
12253,76645-A055,3,003-Jivin' (in a Jump Swing Band),4m 47sec,Kamikaze Mustang Pilot,Kamikaze Mustang Pilot (unknown),null,Eng.
12254,127987-A031,8,008-What Child Is This?,0m 27sec,D.W. Read,"Yaytime for Christmas, Vol. I (unknown)",null,Eng.
12255,225935-A033,9,009-Hysteria,5m 21sec,Muse,Live at Rome Olympic Stadium (2013),null,Eng.
12256,4G322-A07, 5,005-Wait fpr the Sun,4m 9 sec,Supe-grass,Alright (19g5),nun,Fng.
12257,160752-A064,12,012-,3m 19sec,,  (1993),null,Jap.
12258,196455-A028,6,006 006-Who's Winning,4m 18sec,Chilliwack,"Munich City Nights, Vol. XI (1990)",null,Eng.
12259,56373-A012,2,002-U 14,4m 24sec,Natty Bass Live,sound that (unknown) hammers,null,Fre.
12260,215658-A035,B1,0B1-Wake Up (Parallel mix),6m 27sec,Changall,Wake Up (1996),null,Eng.
12261,27492-A066,8,008-Transphere,7m 43sec,Aural Planet,Lightflow (1997),null,Eng.
12262,33470-A041,2,002-Haemorrhage Transmission,5m 19sec,Thee Maldoror Kollective,New Era Viral Order (2002),null,Eng.
12263,137372-A035,2,002-...,6m 13sec,Infetu,Pulse (2006),null,unknown
12264,144377-A051,12,012-Schlaflied,4m 15sec,F.O.D.,Maschinentanz (2010),null,unknown
12265,52121-A00,11,011-Couac and Roll,2m 11sec,Le Grand Orchestre du Splendid,Couac! (unknown),null,Fre.
12266,68005-A029,5,005-September Girls,1m 41sec,Sweet Things,Lo-Fi Is a 4 Letter Word (unknown),null,Eng.
12267,157625-A018,7,007-September,4m 44sec,Ryan Adams & The Cardinals,"Bedhead 5 - ""What Will Happen Next"" (2005)",null,Eng.
12268,112203-A043,1,001-Kissing,3m 42sec,Mandalay,Sampler (1997),null,Eng.
12269,212401-A00,17,017-Lady,unknown,D'angelo,Chilled R&B: The Platinum Edition (2013),null,Eng.
12270,108127-A061,2,002-Pecame (Mr. Marvin  mix),unknown,Joe T. Vannelli,Pecame: The Remixes (1995),null,cEng.
12271,223632-A066,A1,0A1-Darn Dem Bones,2m 9sec,Ike & The Capers,Four Alley Cats (1997),null,Eng.
12272,44166-A058,90,090-[silence],0m 10sec,Acheron,Those Who Have Risen (1998),null,Eng.
12273,58573-A052,10,010-One Love (remix),5m 46sec,En-Sonic,Ekn-Sonic (1992),null,Eng.
12274,211873-A041,4,004-Something Wicked,3m 12sec,British Sea Power,The Decline of British Sea Power (2003),null,Eng.
12275,182657-A069,9,"009-Horus, 2P1",5m 37sec,Wolfgang Hohlbein,Horus (2007),null,Ger.
12276,118994-A068,6,006- (Inst-umental),5m 18sec,,Happy Days (2007),null,Jap.
12277,109330-A036,11,011-Woebegone,2m 29sec,The Long Lost,The Long Lost (2009),null,Eng.
12278,32469-A056,9,009-St. Louis Blues,5m 1sec,UltrMax,Digital Bliss (2002),null,Eng.
12279,94779-A019,7,007-Get to That,3m 2sec,Dizzy Gillespie,Soul Time (1999),null,Eng.
12280,156837-A064,6,006-A Russian Film in Snow,4m 39sec,null,God (1995),null,En.g
12281,202388-A033,5,005-Ba wang bie ji: Quan jun wang yin jiu ting yu ge,5m 29sec,,Jing ju zhi xing: Diao Li zhuan ji (unknown),null,Chi.
12282,14758-A064,8,008-Back to Love,4m 4sec,Kia Kadiri,Vancouver International Jazz Festival 2002 (unknown),null,unknown
12283,44162-A060,9,009-3 Sided Light,3m 38sec,Solillaquists of Sound,4 Student Counsol (Running From Precedene) (2002),null,Eng.
12284,13567-A044,2,002-Clear,4m 2sec,Emmie,More Than This (1999),null,Eng.
12285,122670-A058,2,002-Georgia On My Mind,3m 36sec,Mildred Bailey,American Standards (2004),null,Eng.
12286,83064-A047,15,015-,4m 3sec,"- """"",",  !.. (unknown)",null,Rus.
12287,24188-A044,10,010-Through the Never,4m 49sec,Metallica,"1991-11-03: Detroit Bad Boys: Detroit, MI, USA (unknown)",null,Eng.
12288,187603-A018,6,"006-L'Heure espagnole : Scene V.  C'est fait, l'horloge est a sa place ",1m 31sec,Maurice Ravel,L'Enfant et les sortileges / L'Heure espagnole (1997),null,Fre.
12289,67394-A045,8,008-LOVE ME,5m 13sec,BUCK-TICK, This is NOT Greatest Hits (2007),null,Jap.
12290,123923-A042,3,003-Janu mates pagalma,unknown,Ilgi,Isakas nakts dziesmas (2009),null,Lat.
12291,99616-A042,5,005-No Hopes,unknown,Trash Talk,"Trash Talk (7"") (2006)",null,En.g
12292,157133-A020,3,003-Smooth Down,2m 49sec,Kas Product,By Pass (2006),null,Eng.
12293,145720-A053,13,013T-uning,1m 18sec,The Doors,Live in Vancouver 1970 (2010),null,Eng.
12294,181465-A032,14,014-Torn,4m 0sec,Imbruglia,Girls 2k (2000),null,En.g
12295,232992-A035,3,"003-Symphony 1 in C minor, op. 11: III. Menuetto & Trio, Allegro di Molto",5m 23sec,Felix Mendelssohn,The Complete Symphonies (2010),null,Eng.
12296,215623-A013,1,001-I Will Survive,3m 18sec,Gloria Gaynor,Reveillon 2 (2004),null,unknown
12297,105849-A042,12,"012-Four Songs, Op. 13 No. 3 ""Sure on This Shining Night""",2m 17sec,Samuel Barber,"Dover Beach (Endellion String Quartet feat. baritone: Thomas Allen, piano: Roger Vignoles) (1994)",null,Eng.
12298,119714-A02,43,043-Pola,0m 30sec,NJC,Weird Beatz n Breakz (unknown),null,Eng.
12299,38446-A068,5,005-Anos 80 (feat. Amaral),unknown,Los Piratas,Fin( de la 2 parte) (2004),null,Spa.
12300,45710-A040,3,003-The Prayer,7m 22sec,Hrossharsgrani,"...Of Battles, Ravens and Fire (2000)",null,Eng.
12301,21817-A043,4,004-Wild Dogs,10m 17sec,Tommy Bolin,Live at Northern Lights (unknown),null,Eng.
12302,219926-A019,12,012-Upside Down,1m 51sec,Ginnk,"The Best Punk Rock in England, Man (1996)",null,
12303,171548-A025,6,006-Red White & Blue,unknown,The Last Resort,Violence in Our Minds (1997),null,Eng.
12304,213505-A08,14,014-Wet Bllossom,unknown,Dephas8,HQDC02 (unknown),null,Eng.
12305,47250-A022,11,011-Build Your Love,4m 32sec,Alison Limerick,Witth a Twist (1994),null,Eng.
12306,88243-A070,4,004-Youths of Tomorrow,2m 17sec,Glen Brown,The Way to Mt. Zion (unknown),null,Eng.
12307,57722-A023,3,003-Good Hearted Woman,3m 2sec,Waylon Jennings & Willie Nelson,The Class of Country (unknown),null,Eng.
12308,11432-A069,2,002-Smalfilm,4m 2sec,Spinvis,Spinvis (2006),null,DuNt.
12309,30955-A050,4,004-Adelante,5m 11sec,Massimo Di Cataldo,Con el Alma (unknown),null,unknown
12310,178968-A04,A2,0A2-Better to Be,unknown,LIAM Fin,I'll Be Lightning (2008),null,Eng.
12311,26250-A028,9,009-Zo ver weg,3m 34sec,Guus Meeuwis & Vagant,Verbazing (1996),null,Dut.
12312,79109-A061,11,011-I Want to Know What Love Is,6m 49sec,Foreigner,Live in '05 (unknown),null,Eng.
12313,27508-A030,5,005-Yo Quiero Bailar,2m 40sec,Ivy Queen,Tra Tra (unknown),null,Spa.
12314,91781-A037,6,Be What You Are,unknown,,... (1995),null,Rus.
12315,159450-A055,4,004-Centipede,3m 7sec,Falsewander,As the Ominous Sun Hovered Above the Proud Race (2010),null,ng.
12316,57711-A026,6,006-,4m 47sec,deadman,no alternative (2003),null,Jap.
12317,190655-A069,A1,0A1-Things You Said,unknown,n.a.,Things,null,Eng.
12318,145431-A020,10,010-Hanacpachap cussicuinin: Verses XI-XV,4m 52sec,Anonymous,Fire Burning in Snow: Baroque Music from Latin America 3 (2008),null,En.
12319,98368-A06,10,010-,4m 50sec,, (2004),null,Jap.
12320,184596-A029,9,009-(Watch Out for) The Normal People,unknown,The Boomtown Rats,A Tonic for the Troops (1978),null,Eng.
12321,183237-A041,51,051-Bizarre Illusions: Bells in the Box (15 second version),0m 15sec,Ingo Herrmann,Phenomena (unknown),null,Eng.
12322,34160-A066,12,"Reis Glorios (Giraut de Bornelh, 12th Cent.)",8m 19sec,Sonus,Chanterai: Music of Medieval France (1994),null,unknown
12323,170411-A066,1 3,013-Del,5m 30sec,Drone,Hello (1995),null,Eng.
12324,76863-A058,4,004-Brimful of Asha,4m 0sec,Cornershop,The Greatest Hits of the 90s: The Story of the Decade (1999),null,Eng.
12325,42093-A022,6,006-All Systems Go (Vs DJ Muh),4m 44sec,East Clubbers,E Qality (2004),null,unknown
12326,170151-A045,9,009-Una goccia d'amore,3m 19sec,Giannii Celeste,Ieri e... (2009),null,Ita.
12327,203049-A057,1,"001Ohen,Voda,Vitr",2m 52sec,Dalibor Janda,Zlaty_Vyber_(1993),null,Cze.
12328,102438-A022,7,007-Sexiest Librarian,4m 19sec,My Morning Jacket,EvilUrges(Instrumentals)(2008),null,Eng.
12329,151041-A052,8,"008-Uskottomuus, toivottomuus ja rakkaus",7m 10sec,Tampo,Tampo (2009),null,Fin.
12330,229489-A030,6,006-Lesson 1: Disturbing,3m 23sec,Gulu Locus,Chocol-Hate (unknown),null,unknown
12331,186980-A044,8,"Die sieben Todsunden, Ballett mit Gesang in 8 Teilen: 8. Neid. Allegro non troppo",4m 42sec,Kurt Weill,Seven Deadly Sins / Happy End (1990),null,Ger.
12332,34984-A014,3,"003-Cello Concerto in B minor, Op. 104: I. Allegro",16m 29sec,Antonin Dvorak,Dvorak for Dummies (unknown),null,Eng.
12333,109925-A049,6,006-Corazon desilusionado,2m 15sec,Machuca,Ella (1997),null,Spa.
12334,161782-A067,1,001-Where Do the Children Play?,3m 53sec,Cat Stevens,for the Tillerman (2011),null,Eng.
12335,55394-A041,4,004-DaytimeT V,2m 55sec,Coffin Nails,Out for the Weekend (2001),,Eng.
12336,57459-A067,1,002-I Want To Build a Jumbo Ark,3m 40sec,Henning Strk,Somewhere Someone's Falling In Love (1997),null,Eng.
12337,155431-A063,1,001-Valhalla,3m 27sec,Crimson Glory,Live at the Dynamo Open Air (1986),null,Eng.
12338,108431-A027,1,001-Sibbevader's Intrede (Intro),2m 28sec,Heimat,Sibbevader (2008),null,Dut.
12339,22837-A023,1,001-Intro,1m 8sec,null,Put Your Phazers on Stun Throw Your Health Food Skyward (2002),null,Eng.
12340,181144-A012,1,001-Moztlitta,9m 42sec,Aztlan Underground,Aztlan Underground (2009),null,Eng.
12341,190756-A037,7,007-Flip It (feat. Sean Paul),3m 12sec,Rampage,Have You Seen? (2006),null,Eng.
12342,,1,001-Krt song,unknown,Slon in Sadez,Alternativne mone (2008),null,Slo.
12343,40765-A066,8,008-Crystal Frontier (Buscemi instrumental remix),4m 28sec,Calexico,Real Ibiza VI: Poolside Chill & Hammock House (2003),null,Eng.
12344,14767-A022,8,008-I Ain't Goin' Nowhere,3m 46sec,Martina McBride,Emotion (unknown),null,Eng.
12345,184296-A036,13,013-L'orniere,5m 47sec,Collection d'Arnell~Andrea,Coll AGE (1998),null,Fre.
12346,197184-A07,4,004-Music Stop (extended version),6m 49sec,The Railway Children,Music Stop (1990),null,Eng.
12347,134086-A049,1,001-Feelt  Good,3m 0sec,Lee Nova,Clubcutz (unknown),null,Eng.
12348,138682-A052,10,"010-Tangents, Tangerines, & Melons",2m 27sec,Frank Caliendo,Material from the FrankCaliendo.com Giggles Shakey Cam DVD (2002),null,ENG.
12349,211638-A04,13,013-Elephant Ride,2m 15sec,D. Prosper,#ATOM 12.12.12 (2012),null,Eng.
12350,79327-A03,14,014-Chicken Strut,2m 43sec,The Meters,Blues Story (2001),null,Eng.
12351,153939-A060,12,012-Me jedyne niebo (Another Life),3m 17sec,Pat Metheny & Anna Maria Jopek,Upojenie (2008),null,Pol.
12352,7023-A053,2,002-Sit in the Middle of Three Galloping Dogs,5m 8sec,A Silver Mt. Zion,"He Has Left Us Alone, but Shafts of Light Sometimes Grace the Corner of Our Rooms (2000)",null,Eng .
12353,171021-A052,5,005-Touch and Go,3m 23sec,Stiff Little Fingers,Then (2000),null,EEng.
12354,183601-A040,1,001-Apres une lecture du dante : fantasia quasi sonata,16m 57sec,Lise-de-la-Salle,Liszt (2011),null,unknown
12355,180719-A029,11,011-Followed the Waves,3m 7sec,Auf der Maur,Modern Rock: Aprli 2004,2004,Eng.
12356,45136-A048,9,009-Spelar Guro,5m 10sec,Knut Hamre and Steve Tibbetts,A (1999),null,unknown
12357,89808-A016,9,009-Radio Stars,3m 31sec,london,Non Stop Rock (2000),null,Eng.
12358,89054-A010,12,012-Peein' Red,unknown,Get Rad,"Say Fuck No to Rules, Man (unknown)",null,Eng.
12359,213563-A029,1,001-C'e bsogno di un sgono,6m 46sec,Graziano Romani,ADMO Benefit 13.04.2002: C'e bisogno di un sogno,2002,Ita.
12360,81939-A013,6,006-Disc05f,3m 49sec,Ruon McLarty,The Memory of Running (2000),null,Eng.
12361,47283-A063,10,010-Brnene,2m 52sec,Kari Bremnes,Mitt villCe hjerte (1987),null,Dan.
12362,111101-A030,13,013-I'll Be There,3m 55sec,The Jackson 5,Special Lady (2000),null,Eng.
12363,126616-A019,22,022-Oh Yeah C,0m 30sec,Howard A. Thompson,"Hip-Hop Chopshop, Vol. II (unknown)",null,Eng.
12364,228833-A012,4,004-Jack's Kinda Swing,3m 38sec,"Al Cohn, Joe Newman, Freddie Green",Mosaic Select 27 (2007),null,Eng.
12365,8761-A09,15,015-Mi vida,4m 5sec,Jose Jose,15 exitos de oro (unknown),null,Spa.
12366,208734-A055,4,004-Inquietacao,3m 11sec,Zeze Gonzaga,5 comPasso Samba & Choro (2003),null,Por.
12367,165637-A030,10,010-C.R.Y.,3m 45sec,Van DDer KKarsten,Trancemaster 4003 (2004),null,Eng.
12368,36075-A018,5,005-2nd Invasion,4m 4sec,A Spell Inside,Hit (2002),null,Eng.
12369,90108-A013,11,011-Starter bussen op,3m 50sec,iVro,Viro (2007),null,Dan.
12370,65102-A055,1,001-Pressione bassa,4m 25sec,Giorgio Gaber,Pressione bassa (1980),null,Ita.
12371,228124-A039,12,012-I'm Living (Gaudi remix),4m 21sec,Sizzla,Im Living (The Versions & Remixes) (2014),null,Eng.
12372,231279-A022,10,010-Wer tanzt hier aus der Reihe,2m 57sec,Gottlieb Wendehals,Schlagerparty mit Gottlieb Wendehals (2001),null,Ger.
12373,109394-A048,1,001-Wir werden immer grosser,1m 23sec,Jurgen Schontges & Freunde,Freche Lieder - Liebe Lieder (Folge 1) (unknown),null,Ger.
12374,202671-A059,1,001-Girl`s Day World (Intro),1m 21sec,Day,Expectation (2013),null,Kor.
12375,146914-A057,11,011-I Wanna Be Me,2m 58sec,Sex Pistols,Live and Loud! (1989),null,Eng.
12376,158746-A040,4,004Cascavelo,5m 59sec,Henry Johnson,Organic (unknown),null,Eng.
12377,148582-A024,14,014-Lookin Boy (feat. Yung Joc),2m 36sec,Hotstylz,Total Club Hits 2 (2009),null,Eng.
12378,126767-A015,86,075-Noel Lounge C,0m 30sec,[unknown],"The Christmas Collection, Vol. III (unknown)",null,Eng.
12379,139612-A021,10,010-Mixolydian Ten Bar Blues,1m 15sec, Profanation,DGead Man Rotting (2001),null,Eng.
12380,144069-A070,13,"013-Baby, I'm a Want You",3m 2sec,Veronique Riviere,Veronique Riviere (1989),null,Fre.
12381,194370-A055,11,011-She (Tous les visages de l'amour),2m 40sec,Charles Aznavour feat. Richard Galliano & Eddy Louiss,Jazznavour (1998),null,Fre.
12382,134845-A035,136,136-Cactus Flower,0m 29sec,Kevin Jones,Promos & Commercials (unknown),null,Eng.
12383,153664-A020,9,009-Spilt Milk,4m 56sec,Second Person,Come to Dust (2011),null,Eng.
12384,135339-A036,11,011-Thank You For Being A Friend,4m 12sec,Russell Crawford,Floating Aimlessly (2010),null,En.
12385,42190-A069,6,006-Just Sick,3 m 1sec,Big Ass Truck,Kent (unknown),null,unknown
12386,207185-A068,2,002-Kill for Paradise,5m 4sec,Thorngotxh,Rauhnacht (2008),null,unknown
12387,167704-A050,11,011-Bande a part (feat. Dje),3m 37sec,Mala,Himalaya (unknown),null,unknown
12388,225986-A013,5,005-Christmas,4m 34sec,The DWho,Tommy (1993),null,Eng.
12389,152213-A01,6,006-The Holly Bears a Berry,2m 36sec,The Watersons,Frost and Fire (1965),null,Eng.
12390,97563-A033,2,002-Cry! Cry! Cry!,2m 25sec,Johnny Cash & The Tennessee Two,100 Country Greats (2006),null,Eng.
12391,53866-A066,3,003-A Greater Path,3m 25sec,Asterius,A Moment of Singularity (unknown),null,Eng.
12392,231806-A070,18,018-Blue Suede shoes,1m 57sec,Patrick Verbeke,Willie et Louise (1998),null,unknown
12393,187263-A061,6,006-Quiereme otra vez,3m 59sec,OBK,Babyon (2003),null,Spa.
12394,130225-A033,34,034-Street Vibe,1m 0sec,Rich Samalin & Christopher E. Hajian,Law and Order (unknown),null,Eng.
12395,48540-A05,13,013-Bubbles and Smoke,4m 48sec,Roboterwerke,Roboterwerke,null,unknown
12396,23849-A04,5,005-How Can You Mend a Broken Heart,6m 24sec,Al Green,Greatest Hits (1975),null,Eng.
12397,108475-A029,2,002-Romance en el caney,2m 24sec,Juan Vicente Torrealba,40 anos 40 exitos (2001),null,Spa.
12398,93458-A04,6,006-Howling Season,3m 34sec,Ghoulunatics,Mystralengine (1999),null,Eng.
12399,73742-A051,11,011-Taller Than My Hair,4m 11sec,David Roth,Another Side of David Roth (1999),null,Eng.
12400,107219-A066,10,010-Maiden Voyage (extended mix),4m 40sec,Monday Michiru,Reload: The Remix Collection (2001),null,Jap.
12401,65293-A058,10,"010-The Fiddlers, op. 1: III. Klockar Samuel Dikstrom",1m 14sec,Einojuhani Rautavaara,Finnish Orchestral Favourites (2001),null,Eng.
12402,72140-A041,2,002-Geometric Horsehair Cavalcade,6m 39sec,John Contreras & Nurse With Wound,null,null,Eng.
12403,16437-A037,13,Farewell-013,4m 2sec,Dancing Fantasy,Dancing FaFntasy (1999),null,Eng.
12404,215733-A070,22,022-Party Doll,2m 12sec,Buddy Knox,Sweethearts & Stolen Kisses - Love Me Tender (2012),null,Eng.
12405,149368-A018,327,327-Devil's Punchbowl,0m 11sec,Ian Hicks,Scenic Beats (2008),null,Eng.
12406,120863-A036,14,014-Your Special Day,0m 8sec,Andy Vale,Public Performance (unknown),null,Eng.
12407,174431-A024,9,009-Short and Sweet!,unknown,Je Mappelle,History (unknown),null,Eng.
12408,19373-A026,7,007-Swing Street,4m 18sec,Christopher Cross,Every Turn of the World (unknown),null,Eng.
12409,144254-A00,2,003-No New to Dis,3m 38sec,Regga B,MadBull Riddim (unknown),null,Eng.
12410,25683-A032,9,009-In a Sentimental Mood (Chico Freeman),11m 23sec,The Jazz Mes sengers,Night Birds (1992),null,Eng.
12411,143732-A066,3,003-Campeon de campeones (instrumental),unknown,Frank T,La gran obra maestra (1998),null,Spa.
12412,118807-A046,10,010-I'm Like a Lawyer With the Way I'm Always Trying to Get You Off (Me + You),3m 35sec,Fall Out Boy,Now That's What I Call Music 26 (2008),null,Eng.
12413,211068-A065,1,001-Sgt. Pepper's Lonely Hearts Club Band,2m 22sec,Easy Star All-Stars feat. Junior Jazz,Easy Star's Lonely Hearts Dub Band (2009),null,Eng.
12414,169805-A061,5,005-Endless Love,4m 26sec,Diana Ross & Lionel Richie,"Motown 50: Yesterday, Today, Forever (Japan Edition) (2008)",null,Eng.
12415,8737-A061,4,004-Dark Are the Veils of Death (live),4m 7sec,Candlemass,Nightfall (2001),null,
12416,27539-A035,25,025-Thinkin' Ain't for Me,3m 20sec,Manfred Mann,All Manner of Menn: 1963-1969 and More (2000),null,Eng.
12417,40265-A021,1,001-Regarde devant toi,4m 15sec,Patrick Bruel,De face (2000),null,Fre.
12418,38044-A054,10,010-Malibu,4m 10sec,Rainhard Fendrich,Strada...Austria (1993),null,Ger.
12419,111721-A026,11,011-Open Arms,4m 16sec,Pilot Speed,Wooden Bones (2009),null,Eng.
12420,228077-A057,8,008-Miracle,3m 39sec,Shinedown,Amaryllis (2012),null,Eng.
12421,30813-A033,2,002-Jakten pa Dalai Lama,5m 28sec,Mikael Wiehe,Mikael Wiehe 1977-85 (1986),null,Swe.
12422,107736-A05,7,007-Only Me,4m 13sec,Arthur Yoria,Suere Something (2006),null,unknown
12423,213583-A014,2,002-Il pescatore,2m 15sec,Fabrizio De Andre,La canzone di Marinella (1970),null,Ita.
12424,73575-A06,7,007-Honky Tonk Woman,4m 44sec,oJhnny Hallyday,Flashback Tour (2006),null,Fre.
12425,78341-A03,7,007M-ud,2m 43sec,The Reverend Peyton's Big Damn Band,Big Damn Nation (2006),null,Eng.
12426,20461-A02,12,012-Mi Forma De Tiraera,5m 28sec,Vico C,En Honor a La Verdad (unknown),null,unknown
12427,58757-A03,9,009-Odcizeni,4m 52sec,Bratri Orffove,Bingriwingri (2005),null,Cze.
12428,94370-A01,7,007-Puzzle (Crystal mix by Logica Metro),4m 9sec,OpRium,Puzzle EP (2006),null,unknown
12429,110871-A057,3,003-,3m 23sec,, (1980),null,Jap.
12430,140907-A02,3,003-Lifework,1m 23sec,,HERO -Original Sound Track (unknown),null,Jap.
12431,180416-A067,4,004-You Are,6m 6sec,Landberk,One Man Tell's Another (1994),null,unknown
12432,122889-A068,3,003-No Ways Tired,5m 2sec,Fontella Bass,Nonesuch Late Night (1995),null,Eng.
12433,42146-A061,2,002-Even Grable,4m 10sec,Treble Charger,self=title (1996),null,Eng.
12434,99513-A05,18,"018-Tristan und Isolde: Akt III, Szene I. ""Wo du bist? In Frieden, sicher und frei!""",4m 40sec,Richard Wagner,Tristan und Isolde (Philharmonia Orchestra feat. conductor: Wilhelm Furtwangler) (2004),null,Ger.
12435,167670-A04,2,002-Kaiyil Kuzhaludan,4m 45sec,Nithyasree Mahadevan,Memorable Concerts From Rfa's September Season 2009,2009,unknown
12436,170385-A022,5,005-When the Summer Is Gone,4m 15sec,Jerry Williams,I Can Jive - Det Basta Med Jerry Williams (2007),null,Eng.
12437,129680-A023,6,006-Bikini Atoll,2m 24sec,Acid Washed,Acid Washed (2010),null,Eng.
12438,105405-A067,3,003- i,3m 7sec, , (2006),null,Rsus.
12439,228202-A09,6,006-Gypsy Django,2m 58sec,Humming House,Live at the Red Clay Theatre (2012),null,Eng.
12440,183803-A050,16,016-Do What You Want,4m 2sec,null,,Black Eyed Peas,Eng.
12441,189870-A035,9,009-Stratus,5m 12sec,HBC,HBC (2012),null,Eng.
12442,107855-A040,2,002-Voyage to Hell,13m 14sec,Paul Chain,The Improvisor - Official Live Bootleg (disc 1) (unknown),null,EEng.
12443,32487-A063,38,038-That Summer,0m 32sec,Garth Brooks,CD Zooming (1994),null,Eng.
12444,150740-A041,1,001-Girls With English Accents,2m 28sec,Fergus & Geronimo,Unlearn (2011),null,Eng.
12445,137676-A020,22,022-City Winds,2m 57sec,The Silkie,"The Fantastic French 60's EP Collection, Vol. II (2007)",null,Eng.
12446,68589-A053,3,003-One Vision (GARGOMON MATRIX EVOLUTION VERSION),unknown,, (2003),null,Jap.
12447,148077-A036,7,Apologize,2m 14sec,Charlotte Ten Brink,The Voice Of Holland - The Songs (2010),null,Eng.
12448,29583-A08,3,"003-Hail, Hail",3m 18sec,Pearl Jam,"2000-10-11: St. Louis, MO, USA (#54) (2001)",null,Eng.
12449,24945-A053,9,0009-Life in a Lonely Game,7m 15sec,Tad Morose,Modus Vivendi (2003),null,Eng.
12450,87412-A044,12,012--Second Chance,3m 48sec,Something for Rockets,One Track Mind (2007),null,Eng.
12451,46081-A022,6,006-Timing of Our Lives,unknown,The Class of 98,The Alumni (unknon),null,unknown
12452,148674-A022,3,"Partita 1 in B-flat major, BWV 825: II. Allemande",4m 49sec,Johann Sebastian Bach,6 Partitas (harpsichord: Scott Ross) (19999),null,Eng.
12453,131393-A063,21,021-Aquatica (full mix),0m 30sec,Eliot Pulse,Elemental (unknown),null,Eng.
12454,55294-A028,26,026-Look Around,2m 45sec,Beat Happening,1983-85 (1990),null,Eng.
12455,233436-A040,2,002-Steppas Style,4m 14sec,Rude Bwoy Monty,Max Power Max Bass (1996),null,unknown
12456,110322-A058,1,001-Besos en la frente,4m 2sec,Watler Olmos,De Catamarca al mundo (unknown),null,Spa.
12457,200984-A01,C1,0C1-Travelogue,5m 23sec,Mr. Scruff,Keep It Unreal (1999),null,Eng.
12458,46489-A050,3,003-V.P.H.B.,4m 9sec,Hawaii,The Natives Are Restless (1985),null,Eng.
12459,217604-A033,9,009-Gold Chain,4m 5sec,Black Light Dinner Party,Sons and Lovers (2013),null,Eng.
12460,83206-A019,9,009-Yine Vurdu Ask,3m 52sec,Dilek Budak,Yine Vurdu Ask (2003),null,Tur.
